setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps,sigma_true,window,r2_21,rmse21_full,rmse21_cv,b21,bg1,bg2,bg11,dev
7,mi_concept,3.162277660168379,1.0,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.0508896225209046,354.7092954099184,369.8718907023012,4800.05120687143,1.03125,1.03125,1.0520833333333333,1.0395833333333333
8,mi_concept,3.1622776601683795e-05,1.0,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.2702275719405109,311.03404911310463,349.6717036253852,51.8827878046956,36.520833333333336,33.385416666666664,21.98958333333333,28.578125
8,mi_concept,0.0001,1.0,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.3657811937020102,289.95711273034385,315.9983310467266,71.93078397950886,26.760416666666668,23.33333333333333,14.072916666666666,19.21458333333333
8,mi_concept,0.0003162277660168,1.0,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.2971559219010078,305.24158754499564,343.98220835332364,95.44091872816662,18.166666666666668,15.364583333333334,9.510416666666666,12.575
8,mi_concept,0.001,1.0,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.2926500423994517,306.21846458367264,334.32264601052685,125.63924844174332,12.760416666666666,9.979166666666666,6.895833333333333,8.229166666666668
8,mi_concept,0.0031622776601683,1.0,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.1477289801706856,336.1267444989845,390.5102947947547,147.91686696622605,7.697916666666667,7.447916666666667,4.53125,5.258333333333333
8,mi_concept,0.01,1.0,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.0469185992185649,355.4505625232021,381.2645921707271,116.80693003961332,4.291666666666667,4.833333333333333,2.65625,3.35625
8,mi_concept,0.0316227766016837,1.0,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.0590826107173122,353.1750018298609,375.3724734858448,284.48281655921284,2.5104166666666665,2.3854166666666665,1.7395833333333333,2.240625
8,mi_concept,0.0999999999999999,1.0,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.0526866348976837,354.37333922881044,380.0037944860489,651.4399207377844,1.6875,1.6979166666666667,1.40625,1.5239583333333333
8,mi_concept,0.3162277660168379,1.0,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.0082478827649684,362.5899619517737,367.9769820677613,471.510431865826,1.28125,1.2291666666666667,1.1354166666666667,1.2072916666666669
8,mi_concept,1.0,1.0,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.0482839395694469,364.0945755317696,360.26577905524965,-3123.748155727525,1.0104166666666667,1.0520833333333333,1.03125,1.0666666666666664
