setting,metric,world_EIGs,pooled_rmse,pooled_r2,within_r2,within_rmse,within_b,pred_sd,pred_bg1,pred_bg10,pred_dev10,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps
0,mi,0.0004641588833612782,4.265028877809546,0.5957042391440263,0.027326539469546326,11.499895206931033,6.196717741948974,0.35662285479417544,7.065751787752,6.312349515057439,7.416517791090139,1.0,0.1,0.1,0.1,,False
0,mi,0.0007498942093324559,4.222516457472615,0.6319249782062856,0.02921141589438767,11.48752790696957,7.621264785044877,0.3000073742749752,5.985067940786155,5.297309359232506,6.214572731418799,1.0,0.1,0.1,0.1,,False
0,mi,0.001211527658628589,4.180335445567474,0.6671531829337954,0.031062545190333597,11.475590040405862,9.334811622744537,0.25258096543239866,5.067559674963513,4.439974125913133,5.197010225787513,1.0,0.1,0.1,0.1,,False
0,mi,0.0019573417814876615,4.1425960270749815,0.6978567142905945,0.03270071726086163,11.46533337327104,11.350407273533627,0.21293106469333198,4.289893053047148,3.71882717932999,4.338543720406988,1.0,0.1,0.1,0.1,,False
0,mi,0.0031622776601683794,4.114273910054567,0.7199482581362356,0.03391814454843673,11.458160381957555,13.666873366051536,0.17971936874451516,3.6323813210235287,3.115899505977461,3.6180797194046384,1.0,0.1,0.1,0.1,,False
0,mi,0.00510896977450693,4.099735745632245,0.7300187068161054,0.034541130815916796,11.455167002657145,16.292790914208148,0.1516311394089044,3.0785058480296126,2.616265924463056,3.018116126362347,1.0,0.1,0.1,0.1,,False
0,mi,0.00825404185268019,4.100729381579157,0.7269146112344731,0.0345076794030897,11.456610698534886,19.305531512046667,0.12737152283733372,2.6145289035822095,2.2075544636812032,2.524151826128105,1.0,0.1,0.1,0.1,,False
0,mi,0.01333521432163324,4.115134514288688,0.7126576837795835,0.0339101776215952,11.461666604705911,22.946286231370795,0.1057474632873817,2.2291871598357287,1.8793841626807224,2.124035899382531,1.0,0.1,0.1,0.1,,False
0,mi,0.021544346900318846,4.137676996663391,0.6918101464555249,0.03296366311513467,11.468727286994802,27.741522250810718,0.08586662328117874,1.9134245001946388,1.622600705806503,1.8071697896271945,1.0,0.1,0.1,0.1,,False
0,mi,0.034807005884284134,4.162309564065535,0.6695187903863826,0.03191503038279827,11.476089496237037,34.64644363358609,0.06740451322087283,1.6599993842955019,1.4282641696802674,1.563529662452126,1.0,0.1,0.1,0.1,,False
0,mi,0.05623413251903491,4.184533777517764,0.6495918519153713,0.030954195646573222,11.48255785639455,45.23408332295286,0.050702653187613494,1.4626463625830086,1.2867510090827274,1.3827167124350257,1.0,0.1,0.1,0.1,,False
0,mi,0.09085175756516871,4.20224496756045,0.6337847223182611,0.030177230688948464,11.487624889185899,62.00227272639231,0.036450938981269165,1.3147846656655133,1.1876539189985207,1.2535535768494255,1.0,0.1,0.1,0.1,,False
0,mi,0.14677992676220705,4.215219364979623,0.6222356602539099,0.0296012542604564,11.491293707473158,88.91152949621133,0.025141736375811394,1.208601493912419,1.120636408173142,1.1645918787496978,1.0,0.1,0.1,0.1,,False
0,mi,0.23713737056616552,4.224192469366317,0.6142613216329329,0.029199415114299774,11.493811022323726,132.29426945915847,0.01676750409550689,1.1353359473082458,1.0765591421421614,1.1052005999302608,1.0,0.1,0.1,0.1,,False
0,mi,0.3831186849557293,4.230161352977589,0.6089623051763815,0.028930507768425817,11.495476694580095,202.33798608374354,0.01090645473939006,1.0864330049360025,1.0481576352898647,1.066500991980852,1.0,0.1,0.1,0.1,,False
0,mi,0.618965818891261,4.234030348468916,0.6055297790497114,0.02875551615250671,11.496552647297763,315.4779255958962,0.006971463733435313,1.0545979220466097,1.0301149531757334,1.04172264774933,1.0,0.1,0.1,0.1,,False
