setting,metric,world_EIGs,pooled_rmse,pooled_r2,pooled_r,within_r2,within_rmse,within_b,pred_sd,pred_bg1,pred_bg10,pred_dev10,V_prior,alpha_prior,beta_prior,sigma_true,sd_epsilon,infer_eps,eps_fixed
18,surprisal_b,100.0,4.456947508384479,0.4245622591636581,0.6515844221308994,0.02033822356210261,11.537329436054112,669.2191668049197,0.003426880590481751,1.0527606291657348,1.042690094554275,1.046564606955265,1.0,10.0,0.1,0.3,0.1,True,
18,mi_concept,9.999999999999999e-06,4.585789717692296,0.27389584917530246,0.5233505987149556,0.015015252027208737,11.593583262302882,0.04282965900549356,36.273830373305344,260.4039009693316,144.27316110891806,154.67879790226132,1.0,10.0,0.1,0.3,0.1,True,
18,mi_concept,1.8957356524063752e-05,4.5960646364711675,0.2660950427840537,0.5158440101271446,0.014536702161471312,11.593497379380892,0.05810252129548453,26.350280880246142,172.6169691991382,88.18311199237114,94.50405290843604,1.0,10.0,0.1,0.3,0.1,True,
18,mi_concept,3.5938136638046256e-05,4.601466297067784,0.2618456167149776,0.5117085271079402,0.014273531359545776,11.593966166929722,0.0991300932104498,15.316537574816468,105.84862676917,56.63432389974622,59.9995551704622,1.0,10.0,0.1,0.3,0.1,True,
18,mi_concept,6.812920690579608e-05,4.6028263831456755,0.2599295846367155,0.5098328987391021,0.014187165196869246,11.59487366745499,0.17674073131753482,8.559288287870439,66.55389434976196,39.05512940281651,40.856878328031534,1.0,10.0,0.1,0.3,0.1,True,
18,mi_concept,0.00012915496650148838,4.60436644520345,0.25724070709806096,0.5071890250173607,0.014089448866166665,11.596550596038577,0.29290359904031266,5.1391787116991265,44.942214539797284,28.461256374364794,29.48062609804059,1.0,10.0,0.1,0.3,0.1,True,
18,mi_concept,0.00024484367468222265,4.607981916636938,0.2526162787226399,0.5026094693921315,0.013912427239340708,11.599101365161953,0.4268537613107308,3.497679409673283,32.4218524624983,21.252450844564546,21.880208446914754,1.0,10.0,0.1,0.3,0.1,True,
18,mi_concept,0.00046415888336127817,4.614436754735472,0.24584256784232306,0.4958251383727161,0.013624661233935397,11.601886134042136,0.5509866702782187,2.6777115327637233,24.33757786606599,15.837465106242528,16.24511323669475,1.0,10.0,0.1,0.3,0.1,True,
18,mi_concept,0.0008799225435691074,4.622278686302999,0.23807204799853918,0.4879262731177111,0.013272937146125461,11.604322767289673,0.6726950216884366,2.1631603871444023,18.47274468843788,11.642347337337048,11.904949070741177,1.0,10.0,0.1,0.3,0.1,True,
18,mi_concept,0.001668100537200059,4.629982764177591,0.23055411877473164,0.48016051355222,0.012925523962232793,11.60630995744236,0.8139927095313298,1.7635251719034968,13.965920268698339,8.42141386540003,8.58475011386505,1.0,10.0,0.1,0.3,0.1,True,
18,mi_concept,0.0031622776601683794,4.636804668608789,0.22403091038160128,0.47331903657216373,0.012617257979385555,11.607699158108156,0.9909024842494621,1.4312730098446265,10.488647988576028,6.001946995554058,6.099580327047916,1.0,10.0,0.1,0.3,0.1,True,
18,mi_concept,0.005994842503189409,4.642647724961351,0.2187626852703611,0.46772073427458943,0.012350731560440984,11.608378817907887,1.2234814790821893,1.147455831912273,7.836055206945716,4.240433208369709,4.296523874621169,1.0,10.0,0.1,0.3,0.1,True,
18,mi_concept,0.011364636663857255,4.64797150426751,0.21458737805761158,0.4632357694064779,0.012107697319581529,11.60840158338143,1.545562852163538,0.9005270179148385,5.841072119916458,3.0107512823147964,3.0414309880854873,1.0,10.0,0.1,0.3,0.1,True,
