setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,sd_epsilon,sigma_true,pooled_rmse,pooled_r2,pooled_r,within_r2,within_b,pred_bg1,pred_bg10,pred_dev10
0,mi,0.5274997063702619,1.0,1.0,0.1,0.5,0.1,4.758251827673813,0.134848733499748,0.367217556088687,0.007581081513934678,1.563038362135064,3.554657454002633,1.1263586334006195,1.147031952553093
0,mi,1.0,1.0,1.0,0.1,0.5,0.1,4.766086935616494,0.1240199801619974,0.3521647060140999,0.0070512574321067905,2.293156427721105,2.6771294866524626,1.067269399415991,1.078663120560664
0,surprisal,0.0031622776601683794,1.0,1.0,0.1,0.5,0.1,4.859611978412433,0.34931082841858563,-0.5910252350099661,0.016249614263801136,-0.0528046548517898,388.5019247400187,494.9514174594646,454.83229392768254
0,surprisal,0.005623413251903491,1.0,1.0,0.1,0.5,0.1,4.859611978412433,0.3378117909074057,-0.5812157868704236,0.015801374358377203,-0.03660531801105304,342.03162876050243,494.08454435422345,433.02122323902427
0,surprisal,0.01,1.0,1.0,0.1,0.5,0.1,4.859611978412433,0.3529976670085434,-0.5941360677559842,0.016534836393090127,-0.027342653467249758,285.73974107526095,492.9365447137083,405.4560862346688
0,surprisal,0.01778279410038923,1.0,1.0,0.1,0.5,0.1,4.859611978412433,0.35763317301420533,-0.5980243916548934,0.01669808158367683,-0.020791592917979617,216.04490632611598,491.28740644277553,380.5991917013991
0,surprisal,0.03162277660168379,1.0,1.0,0.1,0.5,0.1,4.859611978412433,0.37216406402103663,-0.610052509232637,0.01721402455729723,-0.017089474126783598,149.40773800706023,488.93416742518093,348.88142992197095
0,surprisal,0.056234132519034905,1.0,1.0,0.1,0.5,0.1,4.859611978412433,0.4062494387489081,-0.6373769989173661,0.018459217706873775,-0.014355905700598326,74.25757750929962,483.3110964585446,306.4025329686071
0,surprisal,0.09999999999999999,1.0,1.0,0.1,0.5,0.1,4.859611978412433,0.44060734985906025,-0.6637826073791481,0.01994422437437134,-0.013082171399568184,24.814545260356752,467.0394106118636,264.1782234640548
0,surprisal,0.1778279410038923,1.0,1.0,0.1,0.5,0.1,4.859611978412433,0.4698591032675057,-0.6854626928341948,0.02138860707734872,-0.01227646647826272,4.2021477712606226,455.1733553380307,216.03886406723316
0,surprisal,0.31622776601683794,1.0,1.0,0.1,0.5,0.1,4.859611978412433,0.5149358430549027,-0.7175903030663825,0.02439143865308659,-0.013004678904972835,2.3553102595462714,401.45086742926463,142.669304634849
0,surprisal,0.5623413251903491,1.0,1.0,0.1,0.5,0.1,4.859611978412433,0.6160820148258245,-0.7849089213570097,0.029386484286337097,-0.01713408761351677,2.001568757433967,307.17951340958325,70.66365836917662
0,surprisal,1.0,1.0,1.0,0.1,0.5,0.1,4.859611978412433,0.7258373549859836,-0.8519608881785499,0.03837887725086605,-0.06846153318709249,1.7040356617145624,117.39042920801448,19.71971427923359
0,surprisal,1.7782794100389228,1.0,1.0,0.1,0.5,0.1,4.859611978412433,0.49150974974320377,-0.7010775632861201,0.027559168023636536,-3.658856563474835,1.467361922618027,3.0375287564115485,1.5939834847116403
0,surprisal,3.162277660168379,1.0,1.0,0.1,0.5,0.1,4.79907922603045,0.07696915865852325,0.27743316070456187,0.004807548725763634,10.613093148713263,1.2950359264066638,1.0009979601105894,1.0143829314397486
0,surprisal,5.62341325190349,1.0,1.0,0.1,0.5,0.1,4.79893411583843,0.07705344734581299,0.2775850272363641,0.004813408282793432,17.509588686593126,1.1789588883811246,1.0006125631789888,1.0089726206752572
0,surprisal,10.0,1.0,1.0,0.1,0.5,0.1,4.798822352522519,0.07712544386773472,0.27771468068457367,0.0048180464286271705,29.722228548108806,1.1054843969915977,1.000363163032558,1.0053929157084356
0,surprisal,17.78279410038923,1.0,1.0,0.1,0.5,0.1,4.7987462338160976,0.0771773616614461,0.27780813822033024,0.004821269173505405,51.40629299047187,1.0610123560004967,1.0002106499342012,1.0031586369215195
0,surprisal,31.622776601683796,1.0,1.0,0.1,0.5,0.1,4.79869827550909,0.07721114239825695,0.2778689302499597,0.004823325981069209,89.94608607694713,1.0348783477781223,1.000120591759334,1.0018195353623063
0,surprisal,56.23413251903491,1.0,1.0,0.1,0.5,0.1,4.798669463128848,0.07723180959170133,0.2779061165064586,0.0048245713360441375,158.46844992018165,1.0197996762735329,1.0000685079469254,1.0010375832704854
0,surprisal,100.0,1.0,1.0,0.1,0.5,0.1,4.79865263424394,0.07724400549922951,0.2779280581359671,0.004825302054442329,280.31331731210304,1.0111942209432074,1.0000387479118829,1.000588155356587
0,surprisal_b,0.0031622776601683794,1.0,1.0,0.1,0.5,0.1,4.369857880379379,0.48190750767784973,0.6941955831592778,0.02447137681543694,0.45554497889368606,444.09145070481895,429.0408348369744,433.82060193148
0,surprisal_b,0.005623413251903491,1.0,1.0,0.1,0.5,0.1,4.371217217144464,0.48098539354599634,0.6935311049592486,0.024391353535507435,0.29455942540170416,406.3393512583066,383.08832223351334,390.4513183244496
