setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps,sigma_true,window,r2_21,rmse21_full,rmse21_cv,b21,bg1,bg2,bg11,dev
1,mi,3.1622776601683795e-05,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.06869744915340083,351.36589505382653,382.55711790987027,14.10071675118855,79.29166666666667,73.80208333333333,56.677083333333336,62.747916666666676
1,mi,0.0001,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.09172988715846403,346.99380439562725,387.2633223182182,10.786126883250937,75.35416666666667,61.91666666666666,37.458333333333336,45.84166666666666
1,mi,0.0003162277660168,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.1783351168143675,330.03619521238386,383.7733520200339,14.315442737754106,65.4375,43.28125,22.822916666666668,30.15833333333334
1,mi,0.001,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.22973324981288384,319.54702916561376,375.42192893160376,21.164226274789463,50.16666666666666,26.229166666666668,11.645833333333334,17.3
1,mi,0.0031622776601683,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.2398066689731874,317.4506614397757,371.66111105295647,36.4060580427827,30.6875,15.104166666666666,7.104166666666667,10.227083333333335
1,mi,0.01,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.2086129005331816,323.89831736602315,377.40703721418095,56.44221027701064,18.08333333333333,9.21875,4.822916666666667,5.940625
1,mi,0.0316227766016837,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.24939613439449151,315.44206489965217,369.4280593377945,95.0069157980524,11.697916666666666,5.71875,2.78125,3.780208333333333
1,mi,0.1,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.20571924757324828,324.48993311328707,379.52994149115085,157.2007047244803,6.78125,3.5416666666666665,1.7916666666666667,2.415625
1,mi,0.3162277660168379,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.18109127280008888,329.48220091238585,381.43923146766446,269.27307247246137,3.7708333333333335,2.65625,1.375,1.7802083333333332
1,mi_concept,3.1622776601683795e-05,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.5272908703412345,250.32902261150412,262.95097648041076,99.3171685324227,37.32291666666666,32.385416666666664,25.6875,30.834375
