subject,experiment,trial_type,trial_number,fam_duration,block_num,LT,eig_code__pooled,eig_code__within,eig_within__pooled,eig_within__within,kl__pooled,kl__within,mi__pooled,mi__within,surprisal_b__pooled,surprisal_b__within,grid__paper122,grid__bestwithin
C_10,C,deviant,7,6,1,8.459,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_10,C,background,7,6,3,10.728,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_11,C,deviant,3,2,1,22.673,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_11,C,background,3,2,3,7.608,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_11,C,background,5,4,2,10.34,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_11,C,deviant,5,4,4,48.069,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_11,C,deviant,7,6,5,12.868,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_11,C,background,7,6,6,3.482,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_12,C,background,3,2,1,55.925,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_12,C,deviant,3,2,2,16.393,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_12,C,background,5,4,4,7.767,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_12,C,deviant,5,4,6,6.137,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_12,C,deviant,7,6,3,22.527,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_12,C,background,7,6,5,18.914,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_14,C,background,3,2,4,5.153,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_14,C,deviant,3,2,6,4.402,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_14,C,deviant,5,4,3,3.783,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_14,C,background,5,4,5,4.491,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_14,C,background,7,6,1,20.922,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_14,C,deviant,7,6,2,17.969,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_15,C,background,3,2,2,8.356,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_15,C,deviant,5,4,5,3.241,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_15,C,background,7,6,3,7.281,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_16,C,background,3,2,5,2.779,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_16,C,background,5,4,1,15.127,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_16,C,deviant,5,4,2,9.577,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_16,C,deviant,7,6,6,5.921,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_17,C,deviant,3,2,1,22.591,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_17,C,background,3,2,3,13.796,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_17,C,background,5,4,2,8.554,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_17,C,deviant,5,4,4,19.516,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_17,C,deviant,7,6,5,5.089,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_17,C,background,7,6,6,44.354,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_18,C,background,3,2,2,41.688,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_18,C,deviant,3,2,4,24.517,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_18,C,deviant,5,4,5,7.232,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_18,C,background,5,4,6,8.482,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_18,C,deviant,7,6,1,59.201,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_18,C,background,7,6,3,21.562,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_19,C,deviant,3,2,3,2.045,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_19,C,background,3,2,5,12.909,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_19,C,background,5,4,1,9.671,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_19,C,deviant,5,4,2,2.617,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_19,C,background,7,6,4,17.432,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_19,C,deviant,7,6,6,15.016,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_20,C,background,3,2,1,13.952,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_20,C,deviant,3,2,2,8.181,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_20,C,background,5,4,4,14.98,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_20,C,deviant,5,4,6,7.149,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_20,C,deviant,7,6,3,19.28,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_20,C,background,7,6,5,34.291,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_21,C,deviant,3,2,5,6.546,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_21,C,background,3,2,6,22.241,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_21,C,deviant,5,4,1,5.111,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_21,C,background,5,4,3,10.776,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_21,C,background,7,6,2,15.641,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_22,C,background,3,2,1,28.353,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_22,C,deviant,3,2,2,4.062,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_22,C,background,5,4,4,3.882,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_22,C,deviant,5,4,6,4.681,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_22,C,deviant,7,6,3,7.42,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_22,C,background,7,6,5,3.26,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_23,C,deviant,3,2,5,29.96,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_23,C,background,3,2,6,40.292,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_23,C,deviant,5,4,1,15.953,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_23,C,background,5,4,3,13.896,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_23,C,background,7,6,2,32.669,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_23,C,deviant,7,6,4,53.265,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_24,C,background,3,2,4,6.236,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_24,C,deviant,3,2,6,20.722,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_24,C,background,5,4,5,17.828,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_24,C,background,7,6,1,34.849,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_24,C,deviant,7,6,2,8.909,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_27,C,deviant,3,2,1,36.908,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_27,C,background,3,2,3,8.534,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_27,C,background,5,4,2,20.018,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_28,C,background,3,2,2,6.142,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_28,C,deviant,3,2,4,9.022,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_28,C,deviant,5,4,5,5.232,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_28,C,background,5,4,6,3.014,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_28,C,deviant,7,6,1,24.321,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_28,C,background,7,6,3,6.881,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_29,C,background,3,2,1,60.0,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_29,C,deviant,3,2,2,58.081,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_29,C,background,5,4,4,19.354,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_29,C,deviant,7,6,3,21.528,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_29,C,background,7,6,5,6.386,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_30,C,deviant,3,2,1,15.992,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_30,C,background,3,2,3,4.647,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_30,C,background,5,4,2,14.837,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_30,C,deviant,5,4,4,6.194,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_30,C,deviant,7,6,5,4.992,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_30,C,background,7,6,6,6.219,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_31,C,deviant,3,2,3,4.765,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_31,C,background,3,2,5,3.897,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_31,C,background,5,4,1,2.952,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_31,C,background,7,6,4,4.377,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_31,C,deviant,7,6,6,6.35,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_32,C,deviant,3,2,5,9.808,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_32,C,background,3,2,6,5.818,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_32,C,background,5,4,3,7.32,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_32,C,background,7,6,2,10.184,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_32,C,deviant,7,6,4,8.714,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_33,C,background,3,2,4,23.559,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_33,C,deviant,3,2,6,14.155,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_33,C,deviant,5,4,3,13.941,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_33,C,background,5,4,5,14.462,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_33,C,background,7,6,1,3.35,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_33,C,deviant,7,6,2,28.656,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_34,C,background,3,2,2,6.675,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_34,C,background,5,4,6,31.395,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_34,C,deviant,7,6,1,14.418,17.099749566274596,17.099749566274596,20.51298484415213,20.51298484415213,2.1428678449819087,2.1428678449819087,45.09023084301771,45.09023084301771,390.06886687480545,390.1603477035723,42.139,68.274
C_34,C,background,7,6,3,3.001,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
C_37,C,deviant,3,2,5,26.0,17.147658670366322,17.147658670366322,20.56117203886329,20.56117203886329,2.134974633311069,2.134974633311069,45.15204594493911,45.15204594493911,390.27290462755633,390.51451650288845,47.0385,72.3355
C_37,C,background,3,2,6,28.868,16.838509587145303,16.838509587145303,20.170163753439674,20.170163753439674,2.1075602569337337,2.1075602569337337,44.33462197467092,44.33462197467092,389.4927694045639,389.94500920099273,30.653535353535354,65.4725
C_37,C,deviant,5,4,1,57.724,17.135739851934314,17.135739851934314,20.532924104197445,20.532924104197445,2.1378426086308058,2.1378426086308058,45.114674838146435,45.114674838146435,390.10634728357064,390.27298084476973,47.2535,69.2415
C_37,C,background,5,4,3,4.388,16.45287818752446,16.45287818752446,19.673687848315648,19.673687848315648,2.0819459465716337,2.0819459465716337,43.42390295070851,43.42390295070851,388.5620086672506,389.0413990039381,24.4565,60.9075
C_37,C,background,7,6,2,32.649,16.06360401005178,16.06360401005178,19.21644482475848,19.21644482475848,2.051994681791676,2.051994681791676,42.659893164872294,42.659893164872294,387.9295443389858,388.39173677872674,18.6875,54.9015
