setting,metric,world_EIGs,pooled_rmse,pooled_r2,within_r2,within_rmse,within_b,pred_sd,pred_bg1,pred_bg10,pred_dev10,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps
68,mi,0.021544346900318846,4.809218761983164,0.06012092200854651,0.0040152119070586125,11.639016630152133,4.158300784022345,0.20936858230707223,1.6823280936514864,1.0000000000172957,1.0000000000191245,3.0,1.0,1.0,,1.0,True
68,mi,0.034807005884284134,4.80921876198361,0.06012092200757705,0.004015211907013668,11.639016630152458,5.2471499747267405,0.16602745737350935,1.5407364875075735,1.0000000000107054,1.0000000000118374,3.0,1.0,1.0,,1.0,True
68,mi,0.05623413251903491,4.809218761983897,0.060120922006951266,0.00401521190698465,11.639016630152666,6.943196764031038,0.12551805446562292,1.408648284524648,1.0000000000066263,1.000000000007327,3.0,1.0,1.0,,1.0,True
68,mi,0.09085175756516871,4.809218761984077,0.060120922006552974,0.004015211906966185,11.639016630152797,9.63972021165821,0.09042480614160904,1.2943369085851348,1.0000000000041014,1.0000000000045353,3.0,1.0,1.0,,1.0,True
68,mi,0.14677992676220705,4.809218761984193,0.06012092200630177,0.004015211906954539,11.639016630152883,13.967178918992856,0.062414496637120474,1.2031423427144983,1.0000000000025386,1.000000000002807,3.0,1.0,1.0,,1.0,True
68,mi,0.23713737056616552,4.8092187619842655,0.0601209220061443,0.004015211906947236,11.639016630152934,20.939751190428762,0.04163339884506295,1.1354994823438218,1.0000000000015714,1.0000000000017375,3.0,1.0,1.0,,1.0,True
68,mi,0.3831186849557293,4.809218761984312,0.060120922006046684,0.004015211906942713,11.639016630152968,32.19257725858562,0.02708107945928155,1.0881360142096597,1.0000000000009726,1.0000000000010754,3.0,1.0,1.0,,1.0,True
68,mi,0.618965818891261,4.80921876198434,0.06012092200598565,0.004015211906939876,11.63901663015299,50.36501046461456,0.017309969046757877,1.056335249819906,1.000000000000602,1.0000000000006657,3.0,1.0,1.0,,1.0,True
68,mi,1.0,4.809218761984356,0.06012092200594845,0.004015211906938173,11.639016630153,79.71958602112217,0.0109360788674953,1.0355913218861075,1.0000000000003726,1.000000000000412,3.0,1.0,1.0,,1.0,True
68,surprisal,0.0031622776601683794,4.660270671551943,0.2274308050117542,0.012943009003340956,11.62404204102469,0.014663500018572237,97.04053426055681,353.3645212158386,48.19822921429182,76.5247821742636,3.0,1.0,1.0,,1.0,True
