metric,setting,world_EIGs,V_prior,alpha_prior,beta_prior,sd_epsilon,sigma_true,eps_fixed,r2_21_reeval,rmse21_cv_reeval,b21_reeval,r2_21_grid,rmse21_cv_grid,r2_mc_sd,r2_mc_lo,r2_mc_hi,hab,dis,rollouts,pairs,seed,window,bg_1,bg_2,bg_3,bg_4,bg_5,bg_6,bg_7,bg_8,bg_9,bg_10,bg_11,dev_1,dev_2,dev_3,dev_4,dev_5,dev_6,dev_7,dev_8,dev_9,dev_10
kl,40,0.0031622776601683,0.3,10.0,0.1,0.5,0.1,,0.2519232941039336,368.0637253632684,57.87193229722956,0.3228411681389974,315.79083065869014,0.0035406307752835,0.2447072465165724,0.2587231852883941,0.2822960390343682,1.4274888670843082,4,1180,7000008,exemplar_mean,19.88686440677966,11.970127118644069,9.60614406779661,8.676694915254238,7.613771186440678,7.153389830508474,6.700211864406779,6.312076271186441,6.146186440677966,5.940889830508475,5.613983050847458,12.252542372881356,10.090254237288136,8.884533898305085,8.015254237288136,7.779449152542373,7.195127118644068,6.8254237288135595,6.548093220338983,6.375,6.1733050847457624
kl,2,0.1,0.03,1.0,0.1,1.0,0.1,,0.2652273634232479,360.6834995785004,219.85118907343647,0.3093144479728144,317.10681322528063,0.0036944078801179,0.258174515668328,0.2723473966320988,0.2975533655492561,1.333925831202046,4,1180,7000009,exemplar_mean,5.5680084745762715,3.275,2.590677966101695,2.282415254237288,2.1010593220338984,1.971186440677966,1.8855932203389831,1.8008474576271187,1.740042372881356,1.6947033898305084,1.6567796610169492,3.216313559322034,2.686228813559322,2.4010593220338983,2.2360169491525426,2.0959745762711863,2.0216101694915256,1.935169491525424,1.8658898305084743,1.853177966101695,1.788771186440678
kl,42,0.1,0.3,10.0,0.1,1.0,0.1,,0.3055959534873867,334.23010176539145,262.65603429336676,0.3490379368456375,317.5693229368124,0.0046223315047427,0.2963866802953096,0.314597156135043,0.3265433641589603,1.3958030361015437,4,1180,7000010,exemplar_mean,5.086016949152542,3.2572033898305084,2.6483050847457625,2.3095338983050846,2.0997881355932204,1.9728813559322032,1.873728813559322,1.803813559322034,1.7860169491525424,1.702542372881356,1.6608050847457627,3.417372881355932,2.7546610169491523,2.4860169491525426,2.298305084745763,2.2091101694915256,2.163771186440678,2.0279661016949153,1.9917372881355933,1.9552966101694915,1.877330508474576
kl,40,0.1,0.3,10.0,0.1,0.5,0.1,,0.3002114578180818,338.77341214955834,267.867827076305,0.3226215839826059,321.60783545144466,0.0048788546438969,0.2900425557362873,0.3100962366267525,0.3370333861912313,1.399465920651068,4,1180,7000011,exemplar_mean,4.943432203389831,3.2703389830508476,2.6427966101694915,2.303177966101695,2.1442796610169492,1.974364406779661,1.897457627118644,1.8421610169491525,1.7620762711864406,1.693220338983051,1.6661016949152545,3.425,2.8072033898305087,2.5283898305084747,2.3726694915254236,2.2084745762711866,2.1177966101694916,2.073093220338983,2.008686440677966,1.9358050847457624,1.839406779661017
surprisal_b,42,6.309573444801936,0.3,10.0,0.1,1.0,0.1,,0.5303266837518902,261.756518036957,3319.6321939257955,0.5762684178410634,231.30802520783115,0.0411018359621421,0.4336159567559858,0.5961384215286061,0.8310776432278416,1.059091465654463,4,1180,7000000,exemplar_mean,2.081991525423729,1.8959745762711864,1.85,1.775,1.7203389830508475,1.7726694915254235,1.75,1.7635593220338983,1.7290254237288136,1.7453389830508474,1.7302966101694914,1.929449152542373,1.834322033898305,1.8347457627118644,1.840466101694915,1.8052966101694916,1.7870762711864407,1.8375,1.833686440677966,1.815042372881356,1.8078389830508472
surprisal_b,26,1.0,0.1,10.0,0.1,1.0,0.1,,0.8594690640198942,156.56344309656723,953.6501110290428,0.5616428320755354,233.33982977880623,0.0293002049201395,0.7777108649565828,0.8896882919737333,0.7981828785413916,1.1108829410859868,4,1180,7000001,exemplar_mean,6.902330508474576,6.006991525423729,5.736228813559322,5.671186440677966,5.539406779661017,5.611016949152543,5.647033898305085,5.492796610169491,5.413771186440678,5.540254237288136,5.509322033898305,6.310169491525424,6.135805084745763,6.209322033898305,6.051271186440678,6.118008474576271,6.153177966101695,6.024576271186441,6.1525423728813555,6.114406779661017,5.932838983050847
surprisal_b,42,0.1584893192461114,0.3,10.0,0.1,1.0,0.1,,0.7824252251667266,178.28590714693252,282.0683395456148,0.4710935277658518,254.71222160691755,0.0452798688524151,0.6428384233945109,0.8125579393611703,0.9150732502882208,1.072239592535972,4,1180,7000002,exemplar_mean,30.13813559322034,28.745338983050846,27.444915254237287,27.82436440677966,27.628389830508475,27.32033898305085,27.09343220338983,27.72521186440678,27.308474576271188,26.639406779661016,27.578601694915253,29.35699152542373,28.863559322033897,29.65529661016949,30.065677966101696,29.80042372881356,29.789830508474576,29.97415254237288,29.500847457627117,29.74343220338983,28.958474576271183
surprisal_b,8,0.0630957344480193,0.03,10.0,0.1,0.5,0.1,,0.7418850021375472,198.75343198415035,285.43753052660384,0.5507257893386784,258.2874371945101,0.0605968568239172,0.5551343279958414,0.7893237321692448,0.9104530525423592,1.0595868001629165,4,1180,7000003,exemplar_mean,51.991949152542375,48.70974576271186,49.31991525423729,48.9396186440678,49.11927966101695,48.46016949152543,48.7853813559322,47.9646186440678,48.45466101694915,48.49300847457627,47.33622881355932,49.99809322033898,50.31758474576271,50.31271186440678,49.76334745762712,50.57161016949153,50.16504237288136,49.35572033898305,49.365042372881355,50.460805084745765,51.25847457627118
surprisal_b,24,1.0,0.1,10.0,0.1,0.5,0.1,,0.8132032668455772,155.98738472647446,1018.8840461417352,0.5427817606784316,260.9171106051369,0.0337254409754673,0.7167936001564282,0.8447594811065661,0.8322201017811705,1.099224154404739,4,1180,7000004,exemplar_mean,6.661016949152542,6.082838983050848,5.7923728813559325,5.635593220338983,5.588771186440678,5.6758474576271185,5.547033898305084,5.555508474576271,5.5,5.295762711864406,5.5434322033898304,6.263347457627119,6.106991525423729,6.152754237288136,6.111652542372881,6.147245762711864,5.982627118644068,5.9724576271186445,6.109110169491525,6.077966101694916,6.010593220338983
surprisal_b,18,0.3981071705534973,0.1,1.0,0.1,1.0,0.1,,0.3753213638971188,313.37533183954446,188.73009669362295,0.5584355802413938,262.8076915488395,0.0306379657211954,0.3081484445002065,0.427877851468307,0.715234320678626,1.1473241627375683,4,1180,7000005,exemplar_mean,18.28220338983051,16.254025423728812,15.467796610169492,14.944703389830508,14.880296610169491,13.853813559322036,14.149152542372882,13.647669491525424,13.463771186440676,13.42521186440678,13.0760593220339,16.373093220338983,15.884322033898306,15.44957627118644,15.41864406779661,14.780296610169492,14.665677966101695,14.40063559322034,14.48728813559322,14.484533898305084,14.08072033898305
