setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,r2_21,rmse21_full,rmse21_cv,bg1,bg2,bg11,dev
68,surprisal_b,0.01,2.0,1.0,1.0,0.5,0.09080297280433315,347.17081755308135,392.9245214681782,73.84049414844439,73.49549198910735,71.76020697455668,72.51950540700575
68,surprisal_b,0.0273841963426436,2.0,1.0,1.0,0.5,0.09256991935710904,346.8333051167366,393.1461056933961,64.61058048520347,63.83224248599023,60.04608551193612,61.68654109574047
68,surprisal_b,0.0749894209332455,2.0,1.0,1.0,0.5,0.09684003343650598,346.01629219354965,393.67010951300455,46.474570044979565,45.18345704368228,39.37953335014383,41.83554627899877
68,surprisal_b,0.2053525026457146,2.0,1.0,1.0,0.5,0.10410145080479116,344.6224973605754,394.5231690417507,23.797326268283022,22.67700794609141,18.253675510434075,20.05423416265292
68,surprisal_b,0.5623413251903491,2.0,1.0,1.0,0.5,0.107306525843995,344.0055019376831,395.0326143928622,9.702714203262662,9.226339951366072,7.464380167813663,8.168711027871932
68,surprisal_b,1.539926526059492,2.0,1.0,1.0,0.5,0.10701959445005925,344.0607829780146,395.35496058635357,4.214929559615286,4.041920082749663,3.411844136764286,3.6627612452690856
68,surprisal_b,4.216965034285822,2.0,1.0,1.0,0.5,0.10617003989178433,344.2244085832183,395.72376984376996,2.1926856740595597,2.1295042485149547,1.9024828685201516,1.992753955698139
68,surprisal_b,11.547819846894582,2.0,1.0,1.0,0.5,0.10530367374364798,344.39119206440745,396.0209912403349,1.4421337762416429,1.4188400983553184,1.33595490990008,1.3689114226564212
68,surprisal_b,31.622776601683793,2.0,1.0,1.0,0.5,0.1047862240007117,344.49076740057575,396.1918467227175,1.1630173565921316,1.154424811353792,1.1240206744000356,1.1361121238865604
68,kl,3.162277660168379e-06,2.0,1.0,1.0,0.5,0.041154719155744056,356.5237584667416,394.67593520768344,9.038699040055151,9.04764407509689,9.71835130933989,9.468588303720956
68,kl,1e-05,2.0,1.0,1.0,0.5,0.03295938530503418,358.0441364346916,396.8182351080462,7.218896071190062,7.2097436622169955,7.554534276179089,7.452105274792634
68,kl,3.1622776601683795e-05,2.0,1.0,1.0,0.5,0.009762658175325177,362.3129510769479,399.73857172031995,5.781801203416841,5.759323735011881,5.864910101522983,5.868296174666808
68,kl,0.0001,2.0,1.0,1.0,0.5,0.09065603647945215,347.19886974729826,360.4739856470721,4.650511621199473,4.61863308436858,4.554165435877886,4.630474595518804
68,kl,0.0003162277660168,2.0,1.0,1.0,0.5,0.07710084239178186,349.77706837267067,381.4487263229459,3.764466511423904,3.726439815559366,3.5460406633938,3.6698860647869713
68,kl,0.001,2.0,1.0,1.0,0.5,0.06628910594751067,351.81991684202995,386.3480148433943,3.076466366693622,3.0349747705049586,2.7790342915521675,2.932014921165497
68,kl,0.0031622776601683,2.0,1.0,1.0,0.5,0.059070707812528336,353.1772357109496,388.40442714286746,2.5513650168586075,2.5090405117004257,2.2023625110026654,2.3743791290542835
68,kl,0.01,2.0,1.0,1.0,0.5,0.05475444634563461,353.98636191414903,389.5961343360038,2.176799874510474,2.1321024123628107,1.760682189416919,1.9585395363500706
68,kl,0.0316227766016837,2.0,1.0,1.0,0.5,0.06525847324873356,352.0140331948248,391.7593937257593,1.9046127366129304,1.8414499902268096,1.4099710168496518,1.6172992235437689
68,mi,3.1622776601683795e-05,2.0,1.0,1.0,0.5,0.2326045561557215,318.9508888926484,363.80724317244756,25.477810819438275,24.44439597822984,21.97379253579073,23.189537185575894
68,mi,0.0001,2.0,1.0,1.0,0.5,0.18993139825248856,327.69899408709534,375.7662572658581,17.106445709457603,16.37812899149887,14.45261342621168,15.377016225442086
68,mi,0.0003162277660168,2.0,1.0,1.0,0.5,0.15363590116445697,334.95990538170236,384.52779573229867,11.415992984952217,10.89885673353626,9.386411254612325,10.093701915772048
68,mi,0.001,2.0,1.0,1.0,0.5,0.12667070944985884,340.2539861280026,390.24544206011507,7.558904239381912,7.19054198908196,6.014839911386585,6.549631312700664
68,mi,0.0031622776601683,2.0,1.0,1.0,0.5,0.10967901824755447,343.5480697664164,393.73654692364977,4.961882782128148,4.701872894825494,3.8232148465364255,4.211029793276104
68,mi,0.01,2.0,1.0,1.0,0.5,0.10167842844307408,345.0882109070551,395.9106613827793,3.240754496446877,3.06391581105118,2.4591012745830803,2.717168262088625
68,mi,0.0316227766016837,2.0,1.0,1.0,0.5,0.1006672450901913,345.2823781871474,397.40851625772547,2.1428115675825,2.03326313221484,1.672094548882613,1.8206920799227142
68,mi,0.1,2.0,1.0,1.0,0.5,0.1031188644888469,344.81142977631083,398.45112752981686,1.502819710388056,1.4462646185170818,1.2706163473313083,1.3406754409661459
68,mi,0.3162277660168379,2.0,1.0,1.0,0.5,0.10507313570126027,344.4355591614224,399.0065884698206,1.1892861674670214,1.1660752402401018,1.0967422309367876,1.1239246128452525
67,eig_code,3.162277660168379e-06,2.0,1.0,1.0,0.3,0.06443879542043529,352.16834048872806,393.2370615426606,4.60193507767498,4.733366270520021,5.903539504511171,5.389652965410522
67,eig_code,1e-05,2.0,1.0,1.0,0.3,0.06446819868452275,352.16280638789686,393.83880050024203,3.577264209256652,3.6739130409077703,4.50922738039542,4.149928224363559
67,eig_code,3.1622776601683795e-05,2.0,1.0,1.0,0.3,0.06449617640118901,352.15754051405503,394.6547185098425,2.7703671873956317,2.8396776062392624,3.416138266116633,3.175266107362362
67,eig_code,0.0001,2.0,1.0,1.0,0.3,0.06447703060389719,352.1611440815761,395.78317073000966,2.139227211309186,2.187302203155425,2.567499806081888,2.415093598717351
67,eig_code,0.0003162277660168,2.0,1.0,1.0,0.3,0.06449097583248291,352.1585193539556,397.3516785967073,1.650108213149883,1.6825690213273912,1.9217598328732952,1.8314389303782626
67,eig_code,0.001,2.0,1.0,1.0,0.3,0.06118332984428139,352.7805272130249,398.638485315927,1.3018623436449328,1.3207190466375935,1.4568812338770427,1.407904809673811
67,eig_code,0.0031622776601683,2.0,1.0,1.0,0.3,0.056135393173387005,353.7276910257675,399.26087341732284,1.114393364348119,1.1225628265390029,1.1828563708105913,1.1615639233435044
67,eig_code,0.01,2.0,1.0,1.0,0.3,0.05335699682792486,354.24793170997,399.5308333333261,1.0387068870028284,1.0416197449707971,1.0634003339124898,1.0557613863596378
67,eig_code,0.0316227766016837,2.0,1.0,1.0,0.3,0.05230410604958324,354.4448806787109,399.63251204404105,1.0125213562447717,1.0134804159137034,1.020684720378537,1.018164585050206
70,eig_code,3.162277660168379e-06,2.0,1.0,10.0,0.1,0.12918887565520795,339.76308617284866,365.4168136679527,1.0568136088261717,1.0391677250678917,1.0493833710726503,1.0356768786341444
70,eig_code,1e-05,2.0,1.0,10.0,0.1,0.13016266310502705,339.57306243106086,365.3215842310801,1.0186028568243617,1.012686832208198,1.016090921246407,1.011538162972458
70,eig_code,3.1622776601683795e-05,2.0,1.0,10.0,0.1,0.13048803854307897,339.50954534362967,365.2892282557919,1.005949791146037,1.0040431120097653,1.0051379699359315,1.003675188543337
70,eig_code,0.0001,2.0,1.0,10.0,0.1,0.13059278743325448,339.489094607595,365.27875359910365,1.0018883070038058,1.0012816985602184,1.0016297964208414,1.0011648758967333
70,eig_code,0.0003162277660168,2.0,1.0,10.0,0.1,0.13062609823877902,339.4825908868134,365.2754171430466,1.0005978205189705,1.0004056252499018,1.0005158919047492,1.0003686349573955
70,eig_code,0.001,2.0,1.0,10.0,0.1,0.13063665678174446,339.4805293730418,365.2743578008602,1.0001891161039906,1.0001283016614102,1.0001631899166292,1.0001165995243078
70,eig_code,0.0031622776601683,2.0,1.0,10.0,0.1,0.13063999354311978,339.47987788100676,365.2740243454438,1.00005981063242,1.000040575718255,1.0000516102425825,1.0000368746994943
70,eig_code,0.01,2.0,1.0,10.0,0.1,0.1306410503472859,339.4796715427241,365.27391839480725,1.0000189144697236,1.0000128314858638,1.0000163210977102,1.0000116610731282
70,eig_code,0.0316227766016837,2.0,1.0,10.0,0.1,0.13064138430440206,339.4796063374303,365.2738847637107,1.0000059813492146,1.000004057703823,1.0000051612348944,1.0000036875820328
69,surprisal,0.01,2.0,1.0,1.0,1.0,0.1058975597418984,344.27687223711405,395.34275261484385,72.00384169777155,71.67274949272289,70.42238666595308,70.91376475516192
69,surprisal,0.0273841963426436,2.0,1.0,1.0,1.0,0.10740031018335623,343.98743124652987,395.5100056222368,60.561389295826736,59.8579222870113,57.27003415836041,58.279376513537464
69,surprisal,0.0749894209332455,2.0,1.0,1.0,1.0,0.11076048208214531,343.3393541941803,395.88846098275457,40.108913366111935,39.09782758618037,35.58965631477463,36.935486667312595
69,surprisal,0.2053525026457146,2.0,1.0,1.0,1.0,0.11473126804094302,342.57192741675465,396.4615881833107,18.726622943472375,18.03639640166761,15.817206796894965,16.651626102028814
69,surprisal,0.5623413251903491,2.0,1.0,1.0,1.0,0.11296828688015918,342.91286765688983,396.8470558753325,7.615181863242862,7.357588872254938,6.533392653094856,6.844680911085632
69,surprisal,1.539926526059492,2.0,1.0,1.0,1.0,0.1078626431138176,343.8983334583314,397.1224163317557,3.4434974019062734,3.3558507846840415,3.0652871592861275,3.1769842110333175
69,surprisal,4.216965034285822,2.0,1.0,1.0,1.0,0.10229319524294235,344.97011005638865,397.2701181167198,1.902941139696198,1.8733002079857832,1.7703040222908293,1.8106691625084792
69,surprisal,11.547819846894582,2.0,1.0,1.0,1.0,0.09835144421033898,345.7266470867402,397.3084720916062,1.3326112185695278,1.322374597583034,1.285448629491039,1.3001165054368982
69,surprisal,31.622776601683793,2.0,1.0,1.0,1.0,0.09632845571347667,346.1142754822018,397.309445212054,1.1220271021133432,1.1183971514054831,1.1050311767563077,1.1103767059304777
69,surprisal_b,0.01,2.0,1.0,1.0,1.0,0.1058975597418984,344.27687223711405,395.34275261484385,72.00384169777155,71.67274949272289,70.42238666595308,70.91376475516192
69,surprisal_b,0.0273841963426436,2.0,1.0,1.0,1.0,0.10740031018335623,343.98743124652987,395.5100056222368,60.561389295826736,59.8579222870113,57.27003415836041,58.279376513537464
69,surprisal_b,0.0749894209332455,2.0,1.0,1.0,1.0,0.11076048208214531,343.3393541941803,395.88846098275457,40.108913366111935,39.09782758618037,35.58965631477463,36.935486667312595
69,surprisal_b,0.2053525026457146,2.0,1.0,1.0,1.0,0.11473126804094302,342.57192741675465,396.4615881833107,18.726622943472375,18.03639640166761,15.817206796894965,16.651626102028814
69,surprisal_b,0.5623413251903491,2.0,1.0,1.0,1.0,0.11296828688015918,342.91286765688983,396.8470558753325,7.615181863242862,7.357588872254938,6.533392653094856,6.844680911085632
69,surprisal_b,1.539926526059492,2.0,1.0,1.0,1.0,0.1078626431138176,343.8983334583314,397.1224163317557,3.4434974019062734,3.3558507846840415,3.0652871592861275,3.1769842110333175
69,surprisal_b,4.216965034285822,2.0,1.0,1.0,1.0,0.10229319524294235,344.97011005638865,397.2701181167198,1.902941139696198,1.8733002079857832,1.7703040222908293,1.8106691625084792
69,surprisal_b,11.547819846894582,2.0,1.0,1.0,1.0,0.09835144421033898,345.7266470867402,397.3084720916062,1.3326112185695278,1.322374597583034,1.285448629491039,1.3001165054368982
69,surprisal_b,31.622776601683793,2.0,1.0,1.0,1.0,0.09632845571347667,346.1142754822018,397.309445212054,1.1220271021133432,1.1183971514054831,1.1050311767563077,1.1103767059304777
70,kl,3.162277660168379e-06,2.0,1.0,10.0,0.1,0.2104031388744935,323.5317562428469,355.90555866622213,2.19393911689004,2.1338019896916807,2.1379570878868708,2.110965611920035
70,kl,1e-05,2.0,1.0,10.0,0.1,0.21526710453562062,322.53372904395746,354.87016180738794,2.0691672225542552,2.045846906481946,2.04725374795368,2.0373950221622077
70,kl,3.1622776601683795e-05,2.0,1.0,10.0,0.1,0.22253548933560205,321.0365617154251,354.3466157093925,2.022585889330203,2.014503680167241,2.0145590277314573,2.0113481253521885
70,kl,0.0001,2.0,1.0,10.0,0.1,0.23795871859367684,317.8362718944639,360.9561718619888,2.0064985941847326,2.0033448454106257,2.002062156548692,2.001231194549145
70,kl,0.0003162277660168,2.0,1.0,10.0,0.1,0.1910181688934044,327.4791033453955,383.8900682405532,1.9997226944442907,1.9970222344943775,1.992547782878526,1.9929074456040534
70,kl,0.001,2.0,1.0,10.0,0.1,0.17280306103888607,331.1453553188958,387.3810694938735,1.9925585630989784,1.986425553784135,1.9725478056967856,1.974568832918553
70,kl,0.0031622776601683,2.0,1.0,10.0,0.1,0.17257648833326672,331.19070326363675,387.8288822093356,1.9748322926590272,1.9570345102680344,1.9168345860071896,1.922949307377205
70,kl,0.01,2.0,1.0,10.0,0.1,0.1779431200519687,330.114912032413,388.16562175568527,1.9239425907064036,1.8753424651849024,1.776775175321676,1.7918050822905982
70,kl,0.0316227766016837,2.0,1.0,10.0,0.1,0.1904935830008959,327.5852633792701,388.4925776662173,1.7933148134679613,1.689441242987345,1.5237567946385175,1.5488227474847251
67,eig_within,3.162277660168379e-06,2.0,1.0,1.0,0.3,0.04858781822959802,355.1391595046482,392.25569973137084,5.70911537623591,5.745340621898967,6.573134575025081,6.211779976876783
67,eig_within,1e-05,2.0,1.0,1.0,0.3,0.04683587250025105,355.4659886035324,392.9031063895289,4.426053196922647,4.448342956287057,5.016983886969965,4.776511169423286
67,eig_within,3.1622776601683795e-05,2.0,1.0,1.0,0.3,0.04410694632363107,355.9744776950367,393.8318430922251,3.4129940231782605,3.424631294442265,3.794367317043343,3.6456899226072492
67,eig_within,0.0001,2.0,1.0,1.0,0.3,0.03949827656042575,356.83157992515845,395.21718929505596,2.617226951183764,2.621026033400908,2.8421727005940576,2.7608141506061132
67,eig_within,0.0003162277660168,2.0,1.0,1.0,0.3,0.031144515391080492,358.37995425414283,397.27618610054986,1.999042742926477,1.9976459864629017,2.114282982798771,2.0785980405346276
67,eig_within,0.001,2.0,1.0,1.0,0.3,0.017998468330157797,360.80312567726975,399.5019562136257,1.532272280666488,1.528840988484891,1.582441221781559,1.571669494607398
67,eig_within,0.0031622776601683,2.0,1.0,1.0,0.3,0.006393570464553694,362.9287769777464,399.7668025642033,1.2287708770020642,1.226245619866485,1.24742212675925,1.2455318664031256
67,eig_within,0.01,2.0,1.0,1.0,0.3,0.0016987350285893974,363.7851939820166,398.5843422186349,1.0826228137546765,1.0814975468028265,1.0887459727336082,1.088628033090299
67,eig_within,0.0316227766016837,2.0,1.0,1.0,0.3,0.0005530417623942917,363.99388185502704,397.71505992400125,1.0274004546652624,1.026998881575179,1.0293386079885412,1.029378009335886
70,surprisal,0.01,2.0,1.0,10.0,0.1,0.0578024214573941,353.4151808106853,393.00270676411884,72.75433930288078,72.5367121930003,71.2021958707711,71.88936453220718
70,surprisal,0.0273841963426436,2.0,1.0,10.0,0.1,0.05901217248137177,353.18822114051795,393.1856687914809,62.18578973511008,61.70962265438931,58.86240333853971,60.31894537123924
70,surprisal,0.0749894209332455,2.0,1.0,10.0,0.1,0.06191579001698124,352.6428815395263,393.61858745024693,42.54862458326079,41.813781161375005,37.67107668622236,39.758027953102456
70,surprisal,0.2053525026457146,2.0,1.0,10.0,0.1,0.06671508852465095,351.7396531044813,394.31382332957133,20.51092176955251,19.94210246848709,17.022689366649576,18.4586759072131
70,surprisal,0.5623413251903491,2.0,1.0,10.0,0.1,0.06972140084009983,351.172681447536,394.73498409161124,8.300769384770629,8.062772018553442,6.913692217577621,7.472355251461569
70,surprisal,1.539926526059492,2.0,1.0,10.0,0.1,0.07308563342776306,350.53712096337455,395.18635127827457,3.685825405514253,3.591717343705927,3.1679060997303607,3.371919790127856
70,surprisal,4.216965034285822,2.0,1.0,10.0,0.1,0.07820602568975418,349.5675744262981,395.8379954523794,1.9919961808720756,1.953424525085618,1.796003872732102,1.8706682885914883
70,surprisal,11.547819846894582,2.0,1.0,10.0,0.1,0.08320579501210287,348.61826597351103,396.43363468690825,1.366367085472224,1.3506822511725791,1.2921110425659177,1.3194992590306396
70,surprisal,31.622776601683793,2.0,1.0,10.0,0.1,0.08635771234037853,348.01847923815563,396.78870734875454,1.134761371388782,1.1286449857494905,1.1069822988382891,1.117022533153928
70,surprisal_b,0.01,2.0,1.0,10.0,0.1,0.06391477294430689,352.2669541820993,393.9137587322443,77.19519685205053,77.16313249114549,76.98934097817353,77.07598374513506
70,surprisal_b,0.0273841963426436,2.0,1.0,10.0,0.1,0.06408754298588111,352.2344443298696,393.93894144131554,72.6329388066326,72.55224582814449,72.11636906366724,72.33348559249025
70,surprisal_b,0.0749894209332455,2.0,1.0,10.0,0.1,0.06454310231788056,352.14870809550763,394.00517720404486,61.91928987276894,61.74300169331459,60.79923751048062,61.268278149281365
70,surprisal_b,0.2053525026457146,2.0,1.0,10.0,0.1,0.06565207076376033,351.9399130059536,394.165413389908,42.13350060085183,41.862399450180334,40.44220467686594,41.14421794883249
70,surprisal_b,0.5623413251903491,2.0,1.0,10.0,0.1,0.0676775383393289,351.55824061055205,394.45456030043124,20.18067971002734,19.971888236337655,18.92090704606951,19.4356427109747
70,surprisal_b,1.539926526059492,2.0,1.0,10.0,0.1,0.06984078216994104,351.15014797915677,394.7585178132028,8.152349290302627,8.064930575562652,7.64462042202715,7.848955950410527
70,surprisal_b,4.216965034285822,2.0,1.0,10.0,0.1,0.07329807384482115,350.49694868737504,395.22697084117215,3.6193308772951673,3.584616449940077,3.4293708254927835,3.504095922366792
70,surprisal_b,11.547819846894582,2.0,1.0,10.0,0.1,0.07847037180068638,349.51744746881553,395.8853907936867,1.9606470296700445,1.9463995020191545,1.8887049883017355,1.9160656259213744
70,surprisal_b,31.622776601683793,2.0,1.0,10.0,0.1,0.08340747600952023,348.5799184651981,396.4675695908667,1.3522896670148437,1.3465156338415156,1.3250711315611272,1.3350974684484727
69,kl,3.162277660168379e-06,2.0,1.0,1.0,1.0,0.10169369284293216,345.08527900216626,374.3645026428253,13.785451544812036,13.63726805073578,13.089384587711333,13.507187603613882
69,kl,1e-05,2.0,1.0,1.0,1.0,0.08188056852394464,348.8701389258733,383.84960018091544,10.68072246949759,10.515035537664954,9.651184125887884,10.185197436534413
69,kl,3.1622776601683795e-05,2.0,1.0,1.0,1.0,0.07451735460005053,350.26629477673987,387.2152134920703,8.248118257548104,8.074777290409182,7.051196042475608,7.629121439393185
69,kl,0.0001,2.0,1.0,1.0,1.0,0.07124215242030553,350.8855283063577,389.1343517077753,6.352286234621728,6.179432192347585,5.114964712475407,5.6833455841818505
69,kl,0.0003162277660168,2.0,1.0,1.0,1.0,0.07000172096612785,351.1197681658064,390.53366617079644,4.885275867711391,4.719400022410804,3.699791036841819,4.221721053688866
69,kl,0.001,2.0,1.0,1.0,1.0,0.07029993077048133,351.06346926996736,391.71936133651974,3.760661711253575,3.6064942473072854,2.6884185090795745,3.1410876042806697
69,kl,0.0031622776601683,2.0,1.0,1.0,1.0,0.0725021035267685,350.64744221637034,392.857413980976,2.9086033800746653,2.7687587952021717,1.9851023864288309,2.3562783936696485
69,kl,0.01,2.0,1.0,1.0,1.0,0.07907018171528046,349.40368110224955,394.22634468978384,2.2707106923422167,2.144480289244529,1.5167946210851748,1.7971675747825422
69,kl,0.0316227766016837,2.0,1.0,1.0,1.0,0.09494678203325901,346.378771102472,396.32135843055823,1.7856678994081847,1.6717891335716346,1.235420355241024,1.4134011986389785
68,eig_code,3.162277660168379e-06,2.0,1.0,1.0,0.5,0.06336476539581914,352.37042821774963,396.57773543949344,6.541132079624565,6.66264917468519,7.653339459697534,7.272055853502328
68,eig_code,1e-05,2.0,1.0,1.0,0.5,0.06300195866761138,352.4386671542545,398.7580986137177,5.033928249503697,5.112877667224843,5.712268227501454,5.503196547387382
68,eig_code,3.1622776601683795e-05,2.0,1.0,1.0,0.5,0.06156564207348904,352.70868888302823,402.76995162061,3.847341152857731,3.8939029204391624,4.209615868346717,4.12175595307121
68,eig_code,0.0001,2.0,1.0,1.0,0.5,0.054215892199197466,354.08718951157067,411.75455885359855,2.9188512237392996,2.9416271601824135,3.064100765693224,3.054499172638509
68,eig_code,0.0003162277660168,2.0,1.0,1.0,0.5,0.010909906880988028,362.10300972805214,415.79787272099355,2.201258277393158,2.2079356309382536,2.215572029696278,2.247024428770879
68,eig_code,0.001,2.0,1.0,1.0,0.5,0.035399156402591864,357.5921919190224,371.6376639548625,1.6623320966373143,1.6606609880599947,1.623689899232327,1.6633587589480499
68,eig_code,0.0031622776601683,2.0,1.0,1.0,0.5,0.06631970221312951,351.8141524968356,371.22750306636107,1.2993249171964745,1.296387997536404,1.2656429881829423,1.2912431619877371
68,eig_code,0.01,2.0,1.0,1.0,0.5,0.07823508695554239,349.5620639995944,371.89907047041646,1.1119003212054646,1.1103376124570452,1.0963116665057375,1.1072382821567903
68,eig_code,0.0316227766016837,2.0,1.0,1.0,0.5,0.08290322068095977,348.6757893720245,372.0441523540546,1.0376667099664858,1.0370773440838623,1.032044099603474,1.0358839055260318
70,eig_within,3.162277660168379e-06,2.0,1.0,10.0,0.1,0.204301275273768,324.7794482277674,357.3602817845427,1.4288719186648178,1.315822534569717,1.3234571146820042,1.268321783668032
70,eig_within,1e-05,2.0,1.0,10.0,0.1,0.21236979201158435,323.12859390640165,355.61139951855745,1.1769083295211642,1.1213837715152768,1.124719811860881,1.1002987440744887
70,eig_within,3.1622776601683795e-05,2.0,1.0,10.0,0.1,0.21620087693970982,322.3417766331952,354.68969870179683,1.0623110365149817,1.0413189708912554,1.0425058956283015,1.0337346433899541
70,eig_within,0.0001,2.0,1.0,10.0,0.1,0.2175877133330003,322.0564782624626,354.3414223197488,1.0204561509801442,1.0133946516057473,1.013784719993629,1.0108897256798937
70,eig_within,0.0003162277660168,2.0,1.0,10.0,0.1,0.21804538482923325,321.96227113285653,354.2247867271208,1.0065483300374105,1.004269861983244,1.004394733358301,1.003466530616964
70,eig_within,0.001,2.0,1.0,10.0,0.1,0.21819210755671337,321.9320638818276,354.1872110295927,1.0020788631256703,1.001353700482204,1.0013933418457883,1.0010985261075664
70,eig_within,0.0031622776601683,2.0,1.0,10.0,0.1,0.2182387120634522,321.92246836049964,354.1752555018829,1.0006582089071023,1.000428424163563,1.000440975263274,1.0003476164852616
70,eig_within,0.01,2.0,1.0,10.0,0.1,0.21825346105208548,321.9194315937484,354.1714716713993,1.0002082255493057,1.000135514307233,1.0001394848563174,1.0001099492109382
70,eig_within,0.0316227766016837,2.0,1.0,10.0,0.1,0.21825812848601278,321.91847057918983,354.1702729763718,1.0000658548667587,1.000042856856981,1.0000441126090187,1.0000347713167042
71,surprisal,0.01,2.0,1.0,10.0,0.2,0.05832045313401882,353.3180114723807,393.082180070344,72.78665021501376,72.5738663398574,71.28261705310123,71.94572658276091
71,surprisal,0.0273841963426436,2.0,1.0,10.0,0.2,0.059504027477066665,353.0959032101513,393.2604997391607,62.25669779414263,61.790626458015105,59.03077401784547,60.439089255377255
71,surprisal,0.0749894209332455,2.0,1.0,10.0,0.2,0.062349625873754075,352.5613287229811,393.6830851585203,42.65873517066456,41.937655490136294,37.90574464154952,39.932568727353996
71,surprisal,0.2053525026457146,2.0,1.0,10.0,0.2,0.06709408913583238,351.6682263201008,394.3671244011196,20.596408324529012,20.036044511119503,17.178909868834495,18.58177293365368
71,surprisal,0.5623413251903491,2.0,1.0,10.0,0.2,0.07018272458943575,351.0855976494034,394.7952577290862,8.335272980363328,8.100552483389281,6.975703620219353,7.521380236827929
71,surprisal,1.539926526059492,2.0,1.0,10.0,0.2,0.07372016990900737,350.41711706698027,395.26136084341977,3.698236527351677,3.6055451117130217,3.191947133546716,3.3904192445707055
71,surprisal,4.216965034285822,2.0,1.0,10.0,0.2,0.0790621363852153,349.40520731073195,395.9265934277247,1.9963719923654903,1.9584803786151852,1.805469062053135,1.8777207992352718
71,surprisal,11.547819846894582,2.0,1.0,10.0,0.2,0.08423981223072032,348.4216138855694,396.5275297703636,1.3678936487471711,1.3525302809061208,1.2957876313909744,1.3221719815577344
71,surprisal,31.622776601683793,2.0,1.0,10.0,0.2,0.0874874366805157,347.803249183108,396.88266763670066,1.1353002605831604,1.1293207885621723,1.1083728213756294,1.1180202457390873
69,mi,3.1622776601683795e-05,2.0,1.0,1.0,1.0,0.13984207955311553,337.67841838522753,387.2169495090007,39.14158208428045,37.30945787397001,31.64471364862768,34.278869218863306
69,mi,0.0001,2.0,1.0,1.0,1.0,0.11498065448818917,342.5236715536346,391.9198213769364,25.853795251775487,24.53912021463329,20.05873802683096,22.092945602026077
69,mi,0.0003162277660168,2.0,1.0,1.0,1.0,0.09935993770633636,345.5332454436195,394.67250398623383,16.891284649375045,15.938508191873344,12.452935504370934,13.995616236283734
69,mi,0.001,2.0,1.0,1.0,1.0,0.09142038320129867,347.0529205145531,396.3343292650335,10.858136938821236,10.173486834448244,7.581307649736663,8.696776512883005
69,mi,0.0031622776601683,2.0,1.0,1.0,1.0,0.08942412470696232,347.43396979191573,397.48342475511896,6.844703876337664,6.367684626739999,4.5750941291571845,5.3226582077081135
69,mi,0.01,2.0,1.0,1.0,1.0,0.09139402120319835,347.0579552643425,398.40185989337084,4.237409967802913,3.926925374772323,2.8093418540905573,3.2605494704267195
69,mi,0.0316227766016837,2.0,1.0,1.0,1.0,0.09493548270366596,346.3809333154807,399.1237751958024,2.622129272831797,2.4434509103676274,1.8360030942295875,2.0745590230720667
69,mi,0.1,2.0,1.0,1.0,1.0,0.09755584186290538,345.87914568471507,399.55570703171134,1.7096931801970587,1.624161963372852,1.3448852323146403,1.452731606591018
69,mi,0.3162277660168379,2.0,1.0,1.0,1.0,0.0982250725926757,345.75087410104163,399.6880997671814,1.2687223440045508,1.2351690747078303,1.1266394728180869,1.1683060460320616
71,kl,3.162277660168379e-06,2.0,1.0,10.0,0.2,0.2032947200173553,324.9848055643723,358.40864924334335,3.0285239753259523,2.8534905672796884,2.854438483570191,2.764993167044863
71,kl,1e-05,2.0,1.0,10.0,0.2,0.20991000358877232,323.63276982972496,357.4000855784415,2.592048061274991,2.455621609081409,2.454322855274678,2.3900230754651286
71,kl,3.1622776601683795e-05,2.0,1.0,10.0,0.2,0.2202221505412763,321.5138276828951,355.31888548126886,2.272781682695517,2.1922906463349787,2.190565166853546,2.1575833959309887
71,kl,0.0001,2.0,1.0,10.0,0.2,0.22941749962036373,319.6125173215443,354.05837569087583,2.1016429826539738,2.0672304667688746,2.0650131251791484,2.052521039179963
71,kl,0.0003162277660168,2.0,1.0,10.0,0.2,0.24096513184496646,317.2086867981676,359.66396092727706,2.031793459715187,2.01798967505043,2.012805224443806,2.0093490575307036
71,kl,0.001,2.0,1.0,10.0,0.2,0.19518165531316045,326.6353182585144,383.6373590803009,2.002683104677467,1.9927755246065293,1.9776529884063816,1.978858420468092
71,kl,0.0031622776601683,2.0,1.0,10.0,0.2,0.17203032875232407,331.2999901850441,388.24141904322994,1.977426093462905,1.958062925585028,1.9148175077916303,1.9217778481326762
71,kl,0.01,2.0,1.0,10.0,0.2,0.17458506505121207,330.7884750667501,388.99517700668497,1.9230989965335676,1.873215534674901,1.7682765824493276,1.7859516837245217
71,kl,0.0316227766016837,2.0,1.0,10.0,0.2,0.18724159218929728,328.2426000532296,389.44930701965757,1.7893632930909942,1.684327805002816,1.5107966689637993,1.5397333454865838
71,surprisal_b,0.01,2.0,1.0,10.0,0.2,0.06346005094277629,352.3525041306989,393.84809716407096,76.5677745862874,76.52027710134924,76.26044350356938,76.39030265023443
71,surprisal_b,0.0273841963426436,2.0,1.0,10.0,0.2,0.06371627380845787,352.30430173200244,393.8855059553454,71.06871794863854,70.95147089996354,70.31330590217404,70.63183504023071
71,surprisal_b,0.0749894209332455,2.0,1.0,10.0,0.2,0.06438477652715789,352.1785073646683,393.98273471070854,58.58420475417139,58.34055355694879,57.03166676349952,57.682791529326984
