r2,rmse,r2_boot_sd,r2_boot_lo,r2_boot_hi,hab,dis,first_drop,task,cell,metric,rule,experiment,family,control,seed,setting,world_EIGs,sd_epsilon,sigma_true,V_prior,alpha_prior,beta_prior,seconds,host,procs,job,smoke,order,fam1,fam6,dev_pose,dev_number,dev_identity,dev_animacy,r2_paper
0.2339845366194858,373.4241333084654,0.003070454136132428,0.22801975602108304,0.24019760625773973,0.22567130758257037,1.3580699367848286,0.507178070318002,mi_exp1_f05,mi,mi,rmse,exp1,5,False,9105005,2,0.0316227766016837,1.0,0.1,1.0,1.0,0.1,298.381938457489,sh04-17n29.int,24,45063045,False,,,,,,,,0.6331699501531638
0.23858522499896392,372.38842163884635,0.0031177338107201396,0.2320929614334673,0.24448168310502522,0.22765235195861844,1.3426351084812624,0.5207895540348797,mi_exp1_f06,mi,mi,rmse,exp1,6,False,9106005,2,0.0316227766016837,1.0,0.1,1.0,1.0,0.1,298.6908462047577,sh04-17n29.int,24,45063045,False,,,,,,,,0.6411148143123934
0.2360298996317875,373.21142709644306,0.0031755840539206405,0.2301370500824275,0.24198801856423163,0.22438793354707084,1.3781458028900795,0.49897988924511794,mi_exp1_f07,mi,mi,rmse,exp1,7,False,9107005,2,0.0316227766016837,1.0,0.1,1.0,1.0,0.1,300.7753119468689,sh04-17n29.int,24,45063045,False,,,,,,,,0.6323105439553587
0.2329972542670728,373.9596324620424,0.0030323919171185688,0.22727897515102932,0.239112592653082,0.23126690547554649,1.3446657183499287,0.49753271437970614,mi_exp1_f08,mi,mi,rmse,exp1,8,False,9108005,2,0.0316227766016837,1.0,0.1,1.0,1.0,0.1,300.89677691459656,sh04-17n29.int,24,45063045,False,,,,,,,,0.6295640273232018
0.305417336262068,0.24888332343840938,0.00629806003571545,0.29211346940756483,0.3168164475054999,,,,mi_exp2_f01,mi,mi,rmse,exp2,1,False,9201005,2,0.0316227766016837,1.0,0.1,1.0,1.0,0.1,198.57919192314148,sh04-17n29.int,24,45063045,False,anim>numb>iden>pose,11.713753977611082,3.2935048322338076,4.390625,4.484126984126985,4.400660883932259,4.53743169398907,
0.30832355979399945,0.24836209767054507,0.006348353261370312,0.29646941537055255,0.3216545410847952,,,,mi_exp2_f02,mi,mi,rmse,exp2,2,False,9202005,2,0.0316227766016837,1.0,0.1,1.0,1.0,0.1,557.9502000808716,sh03-15n19.int,24,45063048,False,anim>iden>numb>pose,11.804567275881837,3.312664181934019,4.2905092592592595,4.3357753357753355,4.397666253614209,4.44408014571949,
0.2961189058258759,0.25054369493150724,0.006457008312534141,0.28512276792767377,0.30991407624782613,,,,mi_exp2_f03,mi,mi,rmse,exp2,3,False,9203005,2,0.0316227766016837,1.0,0.1,1.0,1.0,0.1,497.83516359329224,sh03-15n19.int,24,45063048,False,anim>pose>numb>iden,11.723483614812286,3.2566063899860715,4.474826388888889,4.412087912087912,4.36761668731929,4.524408014571949,
0.312395525550134,0.2476299527449306,0.006411027837777632,0.29950910740264775,0.3247061918776513,,,,mi_exp2_f04,mi,mi,rmse,exp2,4,False,9204005,2,0.0316227766016837,1.0,0.1,1.0,1.0,0.1,198.1055884361267,sh04-17n29.int,24,45063045,False,anim>iden>numb>pose,11.680012393829296,3.285970523454697,4.287905092592593,4.3949938949938945,4.455906650144568,4.537067395264117,
0.3153643487497728,0.24709478693255854,0.006083462620074031,0.3027383217580584,0.32603268234788946,,,,mi_exp2_f05,mi,mi,rmse,exp2,5,False,9205005,2,0.0316227766016837,1.0,0.1,1.0,1.0,0.1,448.8598413467407,sh03-15n19.int,24,45063048,False,anim>iden>pose>numb,11.855783223818811,3.2602726160870126,4.327546296296297,4.247557997557998,4.401383725733168,4.519945355191257,
0.32034344317479746,0.24619463417545034,0.006360739388348283,0.30697618888300227,0.33149009531027224,,,,mi_exp2_f06,mi,mi,rmse,exp2,6,False,9206005,2,0.0316227766016837,1.0,0.1,1.0,1.0,0.1,199.90920209884644,sh04-17n29.int,24,45063045,False,anim>iden>pose>numb,11.744701572203706,3.3504083757138106,4.343460648148148,4.292124542124543,4.397562990499793,4.560291438979963,
0.32456505913909944,0.2454288369825413,0.006744411996410786,0.3102058189976606,0.3371476386252438,,,,mi_exp2_f07,mi,mi,rmse,exp2,7,False,9207005,2,0.0316227766016837,1.0,0.1,1.0,1.0,0.1,346.8560929298401,sh03-15n19.int,24,45063047,False,anim>numb>iden>pose,11.769950464306381,3.3641283541165463,4.271701388888888,4.4496336996337,4.442998760842627,4.64608378870674,
0.3108075353593886,0.24791573270526204,0.006517610774994127,0.29649316527897546,0.3208594691283148,,,,mi_exp2_f08,mi,mi,rmse,exp2,8,False,9208005,2,0.0316227766016837,1.0,0.1,1.0,1.0,0.1,440.3189561367035,sh03-15n19.int,24,45063047,False,anim>numb>iden>pose,11.702725869204384,3.2789624008880587,4.374421296296297,4.5503663003663,4.447748864105741,4.607468123861566,
0.8947205616375833,116.5367533223507,0.0330431903660728,0.785332367136092,0.9128078556779571,0.8548811879714912,1.103959689490723,0.0874760069635604,surprisal_b_exp1_f01,surprisal_b,surprisal_b,r2,exp1,1,False,9101003,10,0.3981071705534973,1.0,0.1,1.0,10.0,0.1,1118.5857002735138,sh03-09n02.int,24,45063047,False,,,,,,,,0.8507366649669043
0.8368696095939306,160.30494560960602,0.042565979840308625,0.6966385674212574,0.8690454109757453,0.8167215815485996,1.133490022332685,0.09113909155095323,surprisal_b_exp1_f02,surprisal_b,surprisal_b,r2,exp1,2,False,9102003,10,0.3981071705534973,1.0,0.1,1.0,10.0,0.1,2065.631741285324,sh03-15n19.int,24,45063047,False,,,,,,,,0.8560245690229933
0.8945719149680392,127.84237779046553,0.03573916639575594,0.7672811106291075,0.909310434470919,0.8744774943963167,1.0953394527190856,0.07319621978554547,surprisal_b_exp1_f03,surprisal_b,surprisal_b,r2,exp1,3,False,9103003,10,0.3981071705534973,1.0,0.1,1.0,10.0,0.1,1896.283718585968,sh03-15n19.int,24,45063048,False,,,,,,,,0.816337404690101
0.8832059183209134,124.05940823239699,0.03465403590491444,0.7694052954600149,0.9016067451307148,0.8415520354683853,1.0991277649849978,0.08925818811750375,surprisal_b_exp1_f04,surprisal_b,surprisal_b,r2,exp1,4,False,9104003,10,0.3981071705534973,1.0,0.1,1.0,10.0,0.1,1624.8210966587067,sh03-15n19.int,24,45063047,False,,,,,,,,0.8291455957348789
0.8788209430517372,137.1265716584515,0.03267000528042987,0.7697861933467628,0.897405811300105,0.8205526923760441,1.1511054559893157,0.0948995912564422,surprisal_b_exp1_f05,surprisal_b,surprisal_b,r2,exp1,5,False,9105003,10,0.3981071705534973,1.0,0.1,1.0,10.0,0.1,1517.0446002483368,sh03-15n19.int,24,45063048,False,,,,,,,,0.8335260239569486
0.8029194892701321,171.77091790270885,0.04354127684535505,0.6744082529452247,0.8412181572991148,0.8548976387463011,1.1134128035320088,0.05808019807959419,surprisal_b_exp1_f06,surprisal_b,surprisal_b,r2,exp1,6,False,9106003,10,0.3981071705534973,1.0,0.1,1.0,10.0,0.1,1466.159257888794,sh03-15n19.int,24,45063048,False,,,,,,,,0.70966902216293
0.8879414201894189,120.78690612774683,0.036377015824417054,0.7606354277932081,0.9065872015545534,0.8580407969639469,1.0968227366966135,0.10134013282732457,surprisal_b_exp1_f07,surprisal_b,surprisal_b,r2,exp1,7,False,9107003,10,0.3981071705534973,1.0,0.1,1.0,10.0,0.1,1542.1988682746887,sh03-15n19.int,24,45063047,False,,,,,,,,0.8150958295265454
0.8311389202018215,157.64349303615276,0.04137746417578436,0.7040945531103048,0.8658595603718343,0.8538049626668679,1.1211561224670068,0.07534504864620262,surprisal_b_exp1_f08,surprisal_b,surprisal_b,r2,exp1,8,False,9108003,10,0.3981071705534973,1.0,0.1,1.0,10.0,0.1,1616.7286925315857,sh03-15n19.int,24,45063048,False,,,,,,,,0.768260019841047
0.626070282189425,0.18261179213408982,0.029549921676742072,0.5564186013213493,0.6743724771693014,,,,surprisal_b_exp2_f01,surprisal_b,surprisal_b,r2,exp2,1,False,9201003,10,0.3981071705534973,1.0,0.1,1.0,10.0,0.1,1484.1216356754303,sh03-15n19.int,24,45063047,False,anim>iden>pose>numb,14.59634291747951,12.539345025932418,13.088541666666666,12.97039072039072,14.186286658405619,16.76429872495446,
0.5780768963135254,0.19397710851036223,0.02721793245395906,0.5170842270931,0.6221829068836365,,,,surprisal_b_exp2_f02,surprisal_b,surprisal_b,r2,exp2,2,False,9202003,10,0.3981071705534973,1.0,0.1,1.0,10.0,0.1,496.47120237350464,sh04-17n29.int,24,45063045,False,anim>iden>numb>pose,14.256664096947976,12.556724626042797,13.095486111111112,13.12179487179487,13.86596447748864,16.84608378870674,
0.6403529532655087,0.17909030534938836,0.028237668432023307,0.5733333947184596,0.6833044206750469,,,,surprisal_b_exp2_f03,surprisal_b,surprisal_b,r2,exp2,3,False,9203003,10,0.3981071705534973,1.0,0.1,1.0,10.0,0.1,1439.634129524231,sh03-15n19.int,24,45063048,False,anim>iden>numb>pose,14.594272921430331,12.35726057809318,13.215277777777777,13.388888888888888,14.126807104502271,17.010109289617485,
0.583455015745497,0.1927368613631048,0.028977905663210075,0.5203478173516115,0.6326405839417575,,,,surprisal_b_exp2_f04,surprisal_b,surprisal_b,r2,exp2,4,False,9204003,10,0.3981071705534973,1.0,0.1,1.0,10.0,0.1,1221.482281923294,sh03-15n19.int,24,45063048,False,anim>iden>numb>pose,14.511800793797756,12.633792008680391,12.841724537037038,13.452686202686202,13.962412226352747,17.041712204007286,
0.5722912147010228,0.19530254973995423,0.031180690501722508,0.508112407783379,0.6270488913273007,,,,surprisal_b_exp2_f05,surprisal_b,surprisal_b,r2,exp2,5,False,9205003,10,0.3981071705534973,1.0,0.1,1.0,10.0,0.1,1160.5091395378113,sh03-15n19.int,24,45063048,False,anim>iden>numb>pose,14.384376187962976,12.564893080285874,12.969618055555555,13.466727716727716,14.148285832300703,16.835792349726777,
0.5810885563152536,0.1932835706188495,0.028956271880057918,0.521460891529913,0.6371082561430859,,,,surprisal_b_exp2_f06,surprisal_b,surprisal_b,r2,exp2,6,False,9206003,10,0.3981071705534973,1.0,0.1,1.0,10.0,0.1,1090.5029652118683,sh03-15n19.int,24,45063048,False,anim>iden>numb>pose,14.43301141717807,12.477951160448779,12.752604166666666,13.225885225885227,14.034593143329204,16.706102003642986,
0.6230483092024502,0.18334821050044176,0.029180296617645367,0.5513939993104084,0.6637753312030572,,,,surprisal_b_exp2_f07,surprisal_b,surprisal_b,r2,exp2,7,False,9207003,10,0.3981071705534973,1.0,0.1,1.0,10.0,0.1,1070.836835384369,sh03-15n19.int,24,45063047,False,anim>iden>numb>pose,14.484172075190875,12.427198891008844,12.730034722222221,12.888888888888891,13.852643535729037,16.644535519125682,
0.6275088666559915,0.1822601810827761,0.02945850450820685,0.5531464387043794,0.6685955280190677,,,,surprisal_b_exp2_f08,surprisal_b,surprisal_b,r2,exp2,8,False,9208003,10,0.3981071705534973,1.0,0.1,1.0,10.0,0.1,1229.1101033687592,sh03-15n19.int,24,45063048,False,anim>iden>numb>pose,14.793298239756416,12.566068528935363,13.021412037037038,13.184676434676435,13.82600165220983,16.82304189435337,
0.8463547029823648,138.50679423459897,0.015629740178091125,0.8064792261384816,0.8706944252517408,0.8154479660593961,1.1085692425401685,0.09926378837035199,v31_mi_concept_exp1_f01,v31_mi_concept,mi_concept,r2,exp1,1,False,9101001,16,0.0001,0.5,0.1,3.0,1.0,0.1,655.3178391456604,sh04-17n29.int,24,45063045,False,,,,,,,,0.8202502191689542
0.844213269606929,130.90105691837,0.016728177788978924,0.8031863985735019,0.868448431112119,0.8231569639840209,1.1112596627855678,0.09609524260654012,v31_mi_concept_exp1_f02,v31_mi_concept,mi_concept,r2,exp1,2,False,9102001,16,0.0001,0.5,0.1,3.0,1.0,0.1,1729.3712244033813,sh03-15n19.int,24,45063047,False,,,,,,,,0.7980082154363681
0.8698753465405886,123.86314335496078,0.014799789776244647,0.8309223019903463,0.889851330547956,0.8114171304251865,1.1232334026307098,0.10289921331840901,v31_mi_concept_exp1_f03,v31_mi_concept,mi_concept,r2,exp1,3,False,9103001,16,0.0001,0.5,0.1,3.0,1.0,0.1,1721.7935183048248,sh03-15n19.int,24,45063048,False,,,,,,,,0.8399123998176696
0.8621455782275552,130.07222148227734,0.015411831224092492,0.8205577363938052,0.8834200715645514,0.8189661971386659,1.1138674884437596,0.09184977207123368,v31_mi_concept_exp1_f04,v31_mi_concept,mi_concept,r2,exp1,4,False,9104001,16,0.0001,0.5,0.1,3.0,1.0,0.1,1901.1374824047089,sh03-15n19.int,24,45063047,False,,,,,,,,0.8241618547313684
0.8521013281903108,133.66732202547112,0.015212456667480456,0.8148875857687184,0.8758029004329043,0.807573306528875,1.127997432855559,0.08792071743808005,v31_mi_concept_exp1_f05,v31_mi_concept,mi_concept,r2,exp1,5,False,9105001,16,0.0001,0.5,0.1,3.0,1.0,0.1,1404.7996683120728,sh03-15n19.int,24,45063048,False,,,,,,,,0.7962431142399844
0.8663027508258369,120.21516972034942,0.014839889906056732,0.8250614657364229,0.886118877832238,0.8187938554902332,1.1204516502605677,0.09164612175232323,v31_mi_concept_exp1_f06,v31_mi_concept,mi_concept,r2,exp1,6,False,9106001,16,0.0001,0.5,0.1,3.0,1.0,0.1,1390.3728110790253,sh03-15n19.int,24,45063048,False,,,,,,,,0.8139963528381564
0.8418923648294043,136.81768917296043,0.015870282115615447,0.8040802618519521,0.8646384793391994,0.8137031768610715,1.1245012916885186,0.08231389284020862,v31_mi_concept_exp1_f07,v31_mi_concept,mi_concept,r2,exp1,7,False,9107001,16,0.0001,0.5,0.1,3.0,1.0,0.1,1423.4491739273071,sh03-15n19.int,24,45063047,False,,,,,,,,0.7857365712101719
0.8476480382064527,138.31781956095531,0.014956334024754358,0.8098934951503749,0.8683929407098973,0.8100185470434755,1.1215309983506354,0.09117915186570691,v31_mi_concept_exp1_f08,v31_mi_concept,mi_concept,r2,exp1,8,False,9108001,16,0.0001,0.5,0.1,3.0,1.0,0.1,1245.8853278160095,sh03-15n19.int,24,45063048,False,,,,,,,,0.802122069868902
0.8397557638120369,0.11954324385275127,0.022498129191369495,0.7863528705679734,0.8748906146008797,,,,v31_mi_concept_exp2_f01,v31_mi_concept,mi_concept,r2,exp2,1,False,9201001,16,0.0001,0.5,0.1,3.0,1.0,0.1,762.2499816417694,sh03-09n02.int,24,45063047,False,anim>iden>numb>pose,13.889002352189019,11.157556825383988,11.807002314814815,11.968253968253968,12.493391160677405,13.594899817850639,
0.7382111453808282,0.15279509197240668,0.02979949118594625,0.6663983403573311,0.7848764535288486,,,,v31_mi_concept_exp2_f02,v31_mi_concept,mi_concept,r2,exp2,2,False,9202001,16,0.0001,0.5,0.1,3.0,1.0,0.1,465.9489402770996,sh04-17n29.int,24,45063045,False,anim>iden>numb>pose,13.93763404818624,11.21958225217262,11.888888888888888,12.344627594627596,12.46530359355638,13.462659380692168,
0.8407047615178359,0.11918873897692471,0.022196033427189288,0.7849499951325811,0.8696016464652726,,,,v31_mi_concept_exp2_f03,v31_mi_concept,mi_concept,r2,exp2,3,False,9203001,16,0.0001,0.5,0.1,3.0,1.0,0.1,1237.4353823661804,sh03-15n19.int,24,45063048,False,anim>iden>numb>pose,13.95633859265062,11.19302698900831,11.73292824074074,12.094627594627594,12.466542750929369,13.57622950819672,
0.8266983232136511,0.12431834219441078,0.02229008375580879,0.7700286414040126,0.8557575892561133,,,,v31_mi_concept_exp2_f04,v31_mi_concept,mi_concept,r2,exp2,4,False,9204001,16,0.0001,0.5,0.1,3.0,1.0,0.1,1045.7990417480469,sh03-15n19.int,24,45063047,False,anim>iden>numb>pose,13.95909236008006,11.289744705621434,11.787905092592593,11.919108669108669,12.454151177199504,13.44663023679417,
0.8098640147743905,0.1302164908162974,0.02476444020921821,0.7465587693047862,0.8451837749794161,,,,v31_mi_concept_exp2_f05,v31_mi_concept,mi_concept,r2,exp2,5,False,9205001,16,0.0001,0.5,0.1,3.0,1.0,0.1,989.0468506813049,sh03-15n19.int,24,45063048,False,anim>iden>numb>pose,13.953560775109754,11.19509675115286,11.824363425925926,12.030219780219781,12.481619165634037,13.451183970856102,
0.7949870388296789,0.1352148799794464,0.02295076128700734,0.7368402291549657,0.8266630004357299,,,,v31_mi_concept_exp2_f06,v31_mi_concept,mi_concept,r2,exp2,6,False,9206001,16,0.0001,0.5,0.1,3.0,1.0,0.1,962.6608905792236,sh03-15n19.int,24,45063048,False,anim>iden>numb>pose,13.911906510178497,11.314775272810135,11.806712962962962,12.13003663003663,12.476662536142092,13.614754098360656,
0.8216674340028303,0.1261098929482544,0.022614528462863714,0.764193270131165,0.8513084303335907,,,,v31_mi_concept_exp2_f07,v31_mi_concept,mi_concept,r2,exp2,7,False,9207001,16,0.0001,0.5,0.1,3.0,1.0,0.1,963.2514343261719,sh03-15n19.int,24,45063047,False,anim>iden>numb>pose,13.741060912838865,11.211353907439229,11.841724537037038,12.046398046398046,12.465200330441967,13.53533697632058,
0.8290713413650477,0.1234642634768889,0.021552836632680088,0.7772487923513096,0.8623779645633146,,,,v31_mi_concept_exp2_f08,v31_mi_concept,mi_concept,r2,exp2,8,False,9208001,16,0.0001,0.5,0.1,3.0,1.0,0.1,1051.6213738918304,sh03-15n19.int,24,45063048,False,anim>iden>numb>pose,13.94109662204606,11.306402636872273,11.800347222222221,11.996947496947497,12.485852953325072,13.457923497267759,
