setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,cond_r2,cond_rmse,n_cond,within_r2,within_b,bg1,bg2,bg11,dev1,dev5,dev10
2,kl,0.0031622776601683,1.0,1.0,1.0,,0.664611681319907,232.3867758234651,75,,,18.52083333333333,8.4375,5.260416666666667,9.03125,6.010416666666667,5.666666666666667
2,kl,0.01,1.0,1.0,1.0,,0.6386842762371713,240.64448001316003,75,,,11.791666666666666,6.5625,3.333333333333333,5.625,4.25,3.4479166666666665
2,kl,0.0316227766016837,1.0,1.0,1.0,,0.6525635789466498,236.79180609836084,75,,,8.09375,3.78125,2.1354166666666665,3.8645833333333335,2.4479166666666665,2.09375
2,mi,3.1622776601683795e-05,1.0,1.0,1.0,,0.26510524614533165,356.30895393885163,75,,,77.59375,69.21875,31.58333333333333,70.4375,49.770833333333336,31.041666666666668
2,mi,0.0001,1.0,1.0,1.0,,0.3338298330339813,335.3305271016726,75,,,72.375,65.54166666666667,22.791666666666668,61.270833333333336,33.770833333333336,25.125
2,mi,0.0003162277660168,1.0,1.0,1.0,,0.552636165409376,268.5182108827638,75,,,70.71875,45.052083333333336,15.53125,51.364583333333336,24.197916666666668,17.78125
2,mi,0.001,1.0,1.0,1.0,,0.6184984528909652,250.90926932432785,75,,,48.60416666666666,25.010416666666668,11.208333333333334,29.65625,16.177083333333332,13.34375
2,mi,0.0031622776601683,1.0,1.0,1.0,,0.6006350895290777,252.34350134612288,75,,,28.260416666666668,16.770833333333332,7.46875,17.208333333333332,9.802083333333334,7.46875
2,mi,0.01,1.0,1.0,1.0,,0.6216022055268695,248.1099494210051,75,,,18.5,9.09375,4.4375,8.135416666666666,5.822916666666667,4.291666666666667
2,mi,0.0316227766016837,1.0,1.0,1.0,,0.6419827615636965,240.72867810562576,75,,,11.708333333333334,5.666666666666667,3.0,5.708333333333333,2.927083333333333,2.895833333333333
2,mi,0.0999999999999999,1.0,1.0,1.0,,0.6385526767649871,239.95847613387977,75,,,7.40625,3.9166666666666665,1.90625,3.7395833333333335,2.2916666666666665,1.7604166666666667
2,mi,0.3162277660168379,1.0,1.0,1.0,,0.5493892386538549,271.51160128759,75,,,4.46875,3.0104166666666665,1.375,2.84375,1.7083333333333333,1.4375
2,surprisal_b,0.01,1.0,1.0,1.0,,0.3237120826531675,346.5983647473388,75,,,77.9375,75.88541666666667,74.46875,75.03125,79.60416666666667,75.61458333333333
2,surprisal_b,0.0273841963426436,1.0,1.0,1.0,,0.09685913993109597,393.10913051181564,75,,,71.60416666666667,68.73958333333333,69.84375,73.76041666666667,71.59375,70.58333333333333
2,surprisal_b,0.0749894209332455,1.0,1.0,1.0,,0.41648184967301577,318.13187796580166,75,,,62.60416666666666,60.40625,50.427083333333336,51.90625,61.15625,57.76041666666666
2,surprisal_b,0.2053525026457146,1.0,1.0,1.0,,0.00020459156819257592,408.4357431610389,75,,,35.104166666666664,37.66666666666666,31.36458333333333,36.04166666666666,34.697916666666664,28.83333333333333
2,surprisal_b,0.5623413251903491,1.0,1.0,1.0,,0.2996219102340157,350.33649416628,75,,,17.53125,15.510416666666666,13.03125,14.802083333333334,12.895833333333334,12.645833333333334
2,surprisal_b,1.539926526059492,1.0,1.0,1.0,,0.013377789029780165,407.29263902803655,75,,,5.8125,6.90625,5.385416666666667,8.21875,5.916666666666667,4.979166666666667
2,surprisal_b,4.216965034285822,1.0,1.0,1.0,,0.02775658552777215,407.43900476138407,75,,,3.1666666666666665,3.3125,3.052083333333333,2.770833333333333,3.114583333333333,2.8541666666666665
