setting,metric,world_EIGs,pooled_rmse,pooled_r2,within_r2,within_rmse,within_b,pred_sd,pred_bg1,pred_bg10,pred_dev10,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps
24,surprisal_b,0.01778279410038923,4.637936708215708,0.222639104523743,0.012466823211811072,11.610399105665163,0.1980933011770182,7.082299230744679,280.939072212463,258.067187972731,258.66360430049184,1.0,10.0,10.0,,0.1,True
24,surprisal_b,0.02738419634264361,4.637924790220401,0.22259106601358952,0.01245327503353745,11.610066560852582,0.19627616399405112,7.146200026612169,217.37655206895872,194.28361609498026,194.8704390315495,1.0,10.0,10.0,,0.1,True
24,surprisal_b,0.042169650342858224,4.637983603858906,0.22250408634052465,0.012435747531030012,11.609707648101987,0.22710320393145664,6.174010765960319,156.2070072812439,136.2398901569331,136.7328013150849,1.0,10.0,10.0,,0.1,True
24,surprisal_b,0.06493816315762113,4.638092474748455,0.22240269939192106,0.012418623619458516,11.609419036728188,0.30567109510859836,4.585310535868534,105.82986855086494,90.98865089358559,91.34636697130755,1.0,10.0,10.0,,0.1,True
24,surprisal_b,0.09999999999999999,4.638170007864058,0.2223393475484499,0.012408025928561864,11.609276306059735,0.45356857777966686,3.0893374723432068,69.67485082905034,59.66938868587392,59.90777171131348,1.0,10.0,10.0,,0.1,True
24,surprisal_b,0.1539926526059492,4.638204606245491,0.22231172894952522,0.012402276883918852,11.6092217216673,0.6939347581676549,2.018929567484454,45.65244362349981,39.11055779581033,39.26582513602573,1.0,10.0,10.0,,0.1,True
24,surprisal_b,0.23713737056616552,4.63824084729303,0.2222829850485487,0.01239568884516099,11.609168818820796,1.0638935864686623,1.3166216746069663,30.020636808172842,25.751815948014045,25.852792744993746,1.0,10.0,10.0,,0.1,True
24,surprisal_b,0.3651741272548377,4.638298737831782,0.22223760017797592,0.012385847232113108,11.609092561051614,1.627754312121537,0.8602989663548823,19.86851500146003,17.076718296210274,17.142431972494855,1.0,10.0,10.0,,0.1,True
24,surprisal_b,0.5623413251903491,4.6383934837907965,0.22216434951279557,0.012371177695531506,11.608984059752945,2.4829046861970494,0.5637635262167456,13.274944799440052,11.443101693562662,11.485909799304556,1.0,10.0,10.0,,0.1,True
24,surprisal_b,0.8659643233600653,4.638549089563484,0.2220459010682873,0.012349701100168092,11.60883547450194,3.7716435022512496,0.3709019211674549,8.991827444258996,7.78450049163411,7.812425176605694,1.0,10.0,10.0,,0.1,True
24,surprisal_b,1.333521432163324,4.638801947074249,0.2218564357945027,0.01231911083006197,11.60864266032936,5.698927223734297,0.24525175587918202,6.208574713720737,5.40835969207692,5.426607207460652,1.0,10.0,10.0,,0.1,True
24,surprisal_b,2.053525026457146,4.6391997042459625,0.2215626864140879,0.012277276284662542,11.608409979662751,8.557808750876196,0.16312118710960014,4.398760695068225,3.8649463130701744,3.876894120791962,1.0,10.0,10.0,,0.1,True
24,surprisal_b,3.162277660168379,4.639789078667724,0.22113263695993016,0.012223247283489821,11.608154048552857,12.770624611047449,0.10913484490679455,3.220600754048775,2.8622317587638286,2.8700703035049067,1.0,10.0,10.0,,0.1,True
24,surprisal_b,4.869675251658631,4.6405893337446855,0.22055398512173446,0.01215850681919104,11.607901909317208,18.962785108051783,0.07335414158252528,2.45237015451634,2.2106210207507844,2.215771488056071,1.0,10.0,10.0,,0.1,True
24,surprisal_b,7.498942093324558,4.641564058922935,0.2198535187146889,0.012087583194521113,11.607681593986142,28.094005972457495,0.049404711116196785,1.9504386678933663,1.7870500700747554,1.790436393877104,1.0,10.0,10.0,,0.1,True
24,surprisal_b,11.547819846894582,4.642618595014405,0.21909856510155282,0.012017071573067948,11.607510515025785,41.672704455236634,0.03323357284565707,1.6218934868442778,1.5116488883203438,1.5138742326202796,1.0,10.0,10.0,,0.1,True
24,surprisal_b,17.78279410038923,4.643635012312364,0.21837240121038873,0.011953320727239541,11.607390699717275,62.07850956737965,0.02226456766321158,1.4066087653958517,1.3325685756802481,1.3340288723040077,1.0,10.0,10.0,,0.1,True
24,surprisal_b,27.384196342643612,4.644519516492485,0.21774109072663986,0.01190035994001436,11.607313137287601,93.03430378745107,0.01483130368952928,1.265541702161588,1.2161282310196466,1.2170846226477368,1.0,10.0,10.0,,0.1,True
24,surprisal_b,42.169650342858226,4.645227639369256,0.2172358511166687,0.011859319664106313,11.607265381603906,140.31131494122664,0.009821029088889955,1.1731956396077867,1.1404307046946658,1.1410558116449507,1.0,10.0,10.0,,0.1,True
24,surprisal_b,64.93816315762113,4.645759510135962,0.21685638979652413,0.01182917490101824,11.607236663410376,212.80922134604154,0.0064689833620486395,1.1128333382823594,1.0912311976029965,1.0916390488924856,1.0,10.0,10.0,,0.1,True
24,surprisal_b,100.0,4.646140857581848,0.2165843048594587,0.011807883749783293,11.6072194527002,324.226509127803,0.00424304633720906,1.0734391996801784,1.059261153713629,1.059526881537206,1.0,10.0,10.0,,0.1,True
25,eig_code,1e-07,4.809218767874897,0.060120915926704016,0.004015211649743099,11.639016630980304,1.4101623417944937,0.6192979310177136,3.012055886186712,1.00000007544877,1.000000036738206,1.0,10.0,10.0,,0.5,True
25,eig_code,1.778279410038923e-07,4.809218765307959,0.06012091857545277,0.0040152117618006905,11.639016630620002,1.414736038254421,0.6172957393275157,3.0055511179019674,1.0000000424279638,1.0000000206594126,1.0,10.0,10.0,,0.5,True
25,eig_code,3.162277660168379e-07,4.80921876385808,0.06012092007154059,0.004015211825093969,11.639016630416492,1.4180361681755154,0.6158591122395256,3.000883692743196,1.000000023858998,1.0000000116176417,1.0,10.0,10.0,,0.5,True
25,eig_code,5.62341325190349e-07,4.809218763040702,0.06012092091497195,0.00401521186077605,11.639016630301766,1.4211394812236295,0.6145142850432092,2.9965144048082917,1.000000013416901,1.00000000653308,1.0,10.0,10.0,,0.5,True
25,eig_code,1e-06,4.809218762580395,0.060120921389948644,0.004015211880870344,11.639016630237155,1.425079367923765,0.6128154007969705,2.9909946841314627,1.0000000075448778,1.000000003673821,1.0,10.0,10.0,,0.5,True
